timestamp,dx,dy,D,speed,radius,clicks,correct
1.6196E+18,22,-4,0.293796,22.3607,0.2,8,3
1.6196E+18,22,-5,0.253227,22.561,0.2,8,3
1.6196E+18,22,-4,0.212837,22.3607,0.2,8,3
1.6196E+18,19,-6,0.174084,19.9249,0.2,8,3
1.6196E+18,16,-6,0.140618,17.088,0.2,8,3
1.6196E+18,12,-8,0.11415,14.4222,0.2,8,3
1.6196E+18,10,-8,0.0963746,12.8062,0.2,8,3
1.6196E+18,8,-9,0.0809463,12.0416,0.2,8,3
1.6196E+18,7,-8,0.0678641,10.6301,0.2,8,3
1.6196E+18,6,-8,0.0572096,10,0.2,8,3
1.6196E+18,7,-7,0.0470936,9.89949,0.2,8,3
1.6196E+18,8,-7,0.0370632,10.6301,0.2,8,3
1.6196E+18,9,-7,0.0255945,11.4018,0.2,8,3
1.6196E+18,10,-5,0.0128192,11.1803,0.2,8,3
1.6196E+18,11,-5,-0.000123507,12.083,0.2,8,3
1.6196E+18,11,-5,-0.013659,12.083,0.2,8,3
1.6196E+18,12,-5,-0.028535,13,0.2,8,3
1.6196E+18,10,-5,-0.0434037,11.1803,0.2,8,3
1.6196E+18,10,-6,-0.0569308,11.6619,0.2,8,3
1.6196E+18,8,-6,-0.0701499,10,0.2,8,3
1.6196E+18,8,-6,-0.0799926,10,0.2,8,3
1.6196E+18,7,-5,-0.0910048,8.60233,0.2,8,3
1.6196E+18,5,-3,-0.0993311,5.83095,0.2,8,3
1.6196E+18,3,-2,-0.104068,3.60555,0.2,8,3
1.6196E+18,2,-1,-0.107338,2.23607,0.2,8,3
1.6196E+18,1,-1,-0.108562,1.41421,0.2,8,3
1.6196E+18,0,0,-0.109584,0,0.2,8,3
1.6196E+18,0,0,0.824332,0,0.1,9,4
1.6196E+18,1,-1,0.824332,1.41421,0.1,10,4
1.6196E+18,2,-2,0.823377,2.82843,0.1,10,4
1.6196E+18,3,-2,0.822006,3.60555,0.1,10,4
1.6196E+18,4,-2,0.818851,4.47214,0.1,10,4
1.6196E+18,4,-2,0.816657,4.47214,0.1,10,4
1.6196E+18,4,-2,0.813512,4.47214,0.1,10,4
1.6196E+18,5,-2,0.81133,5.38516,0.1,10,4
1.6196E+18,7,-3,0.807792,7.61577,0.1,10,4
1.6196E+18,9,-6,0.802105,10.8167,0.1,10,4
1.6196E+18,11,-9,0.792385,14.2127,0.1,10,4
1.6196E+18,13,-13,0.776734,18.3848,0.1,10,4
1.6196E+18,14,-17,0.749815,22.0227,0.1,10,4
1.6196E+18,14,-20,0.711507,24.4131,0.1,10,4
1.6196E+18,13,-24,0.6662,27.2947,0.1,10,4
1.6196E+18,11,-26,0.611527,28.2312,0.1,10,4
1.6196E+18,11,-25,0.552948,27.313,0.1,10,4
1.6196E+18,11,-25,0.497708,27.313,0.1,10,4
1.6196E+18,9,-23,0.443235,24.6982,0.1,10,4
1.6196E+18,9,-22,0.395578,23.7697,0.1,10,4
1.6196E+18,9,-22,0.350691,23.7697,0.1,10,4
1.6196E+18,10,-21,0.306147,23.2594,0.1,10,4
1.6196E+18,8,-21,0.263232,22.4722,0.1,10,4
1.6196E+18,9,-22,0.222431,23.7697,0.1,10,4
1.6196E+18,9,-21,0.178098,22.8473,0.1,10,4
1.6196E+18,7,-20,0.137366,21.1896,0.1,10,4
1.6196E+18,6,-19,0.100671,19.9249,0.1,10,4
1.6196E+18,4,-18,0.0676774,18.4391,0.1,10,4
1.6196E+18,3,-16,0.0381714,16.2788,0.1,10,4
1.6196E+18,3,-14,0.0151838,14.3178,0.1,10,4
1.6196E+18,2,-11,-0.00248299,11.1803,0.1,10,4
1.6196E+18,2,-9,-0.0148146,9.21954,0.1,10,4
1.6196E+18,1,-6,-0.0250066,6.08276,0.1,10,4
1.6196E+18,1,-4,-0.0300545,4.12311,0.1,10,4
1.6196E+18,0,-1,-0.0331517,1,0.1,10,4
1.6196E+18,0,-1,-0.0341835,1,0.1,10,4
1.6196E+18,0,-1,-0.035215,1,0.1,10,4
1.6196E+18,0,-2,-0.035215,2,0.1,10,4
1.6196E+18,0,-2,-0.0362461,2,0.1,10,4
1.6196E+18,-1,-3,-0.0383074,3.16228,0.1,10,4
1.6196E+18,-1,-3,-0.0403671,3.16228,0.1,10,4
1.6196E+18,-1,-3,-0.0425807,3.16228,0.1,10,4
1.6196E+18,-1,-3,-0.0447847,3.16228,0.1,10,4
1.6196E+18,0,-1,-0.0468505,1,0.1,10,4
1.6196E+18,0,-1,-0.0478828,1,0.1,10,4
1.6196E+18,0,-1,-0.0489148,1,0.1,10,4
1.6196E+18,0,-1,-0.0489148,1,0.1,10,4
1.6196E+18,0,-1,-0.0499464,1,0.1,10,4
1.6196E+18,0,-1,-0.0499464,1,0.1,10,4
1.6196E+18,0,-3,-0.0509775,3,0.1,10,4
1.6196E+18,0,-3,-0.0530384,3,0.1,10,4
1.6196E+18,-1,-5,-0.0550972,5.09902,0.1,10,4
1.6196E+18,-2,-4,-0.0593738,4.47214,0.1,10,4
1.6196E+18,-2,-4,-0.0637728,4.47214,0.1,10,4
1.6196E+18,-1,-3,-0.0669844,3.16228,0.1,10,4
1.6196E+18,-2,-2,-0.0691381,2.82843,0.1,10,4
1.6196E+18,-1,-2,-0.0702231,2.23607,0.1,10,4
1.6196E+18,-2,-1,-0.0712736,2.23607,0.1,10,4
1.6196E+18,-1,-1,-0.0722855,1.41421,0.1,10,4
1.6196E+18,-1,-1,-0.0732545,1.41421,0.1,10,4
1.6196E+18,0,0,-0.0732545,0,0.1,10,4
1.6196E+18,0,0,-0.0732545,0,0.1,11,4
1.6196E+18,-1,-1,-0.0732545,1.41421,0.1,11,4
1.6196E+18,-1,-1,-0.0741758,1.41421,0.1,12,4
1.6196E+18,-1,-1,-0.0740184,1.41421,0.1,12,4
1.6196E+18,-1,-2,-0.0750442,2.23607,0.1,12,4
1.6196E+18,-1,-3,-0.0758537,3.16228,0.1,12,4
1.6196E+18,-1,-3,-0.0775971,3.16228,0.1,12,4
1.6196E+18,0,-1,-0.0805656,1,0.1,12,4
1.6196E+18,-1,-3,-0.0805656,3.16228,0.1,12,4
1.6196E+18,0,-1,-0.0820998,1,0.1,12,4
1.6196E+18,-1,-2,-0.0830383,2.23607,0.1,12,4
1.6196E+18,0,0,-0.0834474,0,0.1,12,4
1.6196E+18,0,0,0.418735,0,0.2,13,5
1.6196E+18,-1,-1,0.418735,1.41421,0.2,14,5
1.6196E+18,-1,2,0.419744,2.23607,0.2,14,5
1.6196E+18,-1,4,0.418996,4.12311,0.2,14,5
1.6196E+18,-1,7,0.416234,7.07107,0.2,14,5
1.6196E+18,0,10,0.409452,10,0.2,14,5
1.6196E+18,1,15,0.398389,15.0333,0.2,14,5
1.6196E+18,3,17,0.379035,17.2627,0.2,14,5
1.6196E+18,4,21,0.352843,21.3776,0.2,14,5
1.6196E+18,4,23,0.313795,23.3452,0.2,14,5
1.6196E+18,4,24,0.27079,24.3311,0.2,14,5
1.6196E+18,4,26,0.223564,26.3059,0.2,14,5
1.6196E+18,4,26,0.171845,26.3059,0.2,14,5
1.6196E+18,5,25,0.12004,25.4951,0.2,14,5
1.6196E+18,5,24,0.0706788,24.5153,0.2,14,5
1.6196E+18,4,22,0.024903,22.3607,0.2,14,5
1.6196E+18,4,18,-0.0147761,18.4391,0.2,14,5
1.6196E+18,3,15,-0.0432783,15.2971,0.2,14,5
1.6196E+18,2,13,-0.0631248,13.1529,0.2,14,5
1.6196E+18,2,11,-0.0762433,11.1803,0.2,14,5
1.6196E+18,3,9,-0.0888272,9.48683,0.2,14,5
1.6196E+18,3,8,-0.0979812,8.544,0.2,14,5
1.6196E+18,2,6,-0.106234,6.32456,0.2,14,5
1.6196E+18,1,4,-0.112155,4.12311,0.2,14,5
1.6196E+18,1,2,-0.114322,2.23607,0.2,14,5
1.6196E+18,1,2,-0.115794,2.23607,0.2,14,5
1.6196E+18,1,1,-0.117974,1.41421,0.2,14,5
1.6196E+18,1,2,-0.117974,2.23607,0.2,14,5
1.6196E+18,1,2,-0.120146,2.23607,0.2,14,5
1.6196E+18,1,4,-0.121617,4.12311,0.2,14,5
1.6196E+18,2,5,-0.123668,5.38516,0.2,14,5
1.6196E+18,2,6,-0.127924,6.32456,0.2,14,5
1.6196E+18,3,6,-0.133361,6.7082,0.2,14,5
1.6196E+18,2,5,-0.138886,5.38516,0.2,14,5
1.6196E+18,2,4,-0.141974,4.47214,0.2,14,5
1.6196E+18,1,2,-0.145823,2.23607,0.2,14,5
1.6196E+18,0,0,-0.147229,0,0.2,14,5
1.6196E+18,0,0,0.95078,0,0.1,15,6
1.6196E+18,-1,1,0.95078,1.41421,0.1,15,6
1.6196E+18,-2,0,0.95078,2,0.1,16,6
1.6196E+18,-3,0,0.949869,3,0.1,16,6
1.6196E+18,-3,0,0.947137,3,0.1,16,6
1.6196E+18,-4,-1,0.945317,4.12311,0.1,16,6
1.6196E+18,-4,-1,0.942589,4.12311,0.1,16,6
1.6196E+18,-5,-1,0.939353,5.09902,0.1,16,6
1.6196E+18,-7,-3,0.93521,7.61577,0.1,16,6
1.6196E+18,-10,-4,0.927322,10.7703,0.1,16,6
1.6196E+18,-14,-5,0.915295,14.8661,0.1,16,6
1.6196E+18,-18,-6,0.896809,18.9737,0.1,16,6
1.6196E+18,-19,-6,0.866325,19.9249,0.1,16,6
1.6196E+18,-21,-5,0.834603,21.587,0.1,16,6
1.6196E+18,-22,-5,0.797591,22.561,0.1,16,6
1.6196E+18,-22,-5,0.758072,22.561,0.1,16,6
1.6196E+18,-22,-6,0.719335,22.8035,0.1,16,6
1.6196E+18,-24,-8,0.67913,25.2982,0.1,16,6
1.6196E+18,-24,-9,0.631639,25.632,0.1,16,6
1.6196E+18,-24,-10,0.58235,26,0.1,16,6
1.6196E+18,-24,-12,0.532085,26.8328,0.1,16,6
1.6196E+18,-26,-15,0.479513,30.0167,0.1,16,6
1.6196E+18,-27,-15,0.416225,30.8869,0.1,16,6
1.6196E+18,-27,-16,0.353008,31.3847,0.1,16,6
1.6196E+18,-25,-17,0.286515,30.2324,0.1,16,6
1.6196E+18,-23,-17,0.222804,28.6007,0.1,16,6
1.6196E+18,-19,-14,0.165298,23.6008,0.1,16,6
1.6196E+18,-14,-12,0.12054,18.4391,0.1,16,6
1.6196E+18,-11,-10,0.0919579,14.8661,0.1,16,6
1.6196E+18,-7,-7,0.0729454,9.89949,0.1,16,6
1.6196E+18,-5,-5,0.0618725,7.07107,0.1,16,6
1.6196E+18,-3,-4,0.0545279,5,0.1,16,6
1.6196E+18,-3,-4,0.0507998,5,0.1,16,6
1.6196E+18,-1,-4,0.046393,4.12311,0.1,16,6
1.6196E+18,-1,-4,0.0425646,4.12311,0.1,16,6
1.6196E+18,0,-4,0.0395371,4,0.1,16,6
1.6196E+18,-1,-6,0.0372271,6.08276,0.1,16,6
1.6196E+18,-2,-5,0.033451,5.38516,0.1,16,6
1.6196E+18,-2,-5,0.0290216,5.38516,0.1,16,6
1.6196E+18,-3,-4,0.0238823,5,0.1,16,6
1.6196E+18,-4,-4,0.0202148,5.65685,0.1,16,6
1.6196E+18,-4,-4,0.0150448,5.65685,0.1,16,6
1.6196E+18,-5,-4,0.00990578,6.40312,0.1,16,6
1.6196E+18,-5,-4,0.00326172,6.40312,0.1,16,6
1.6196E+18,-6,-3,-0.00190575,6.7082,0.1,16,6
1.6196E+18,-6,-2,-0.00853907,6.32456,0.1,16,6
1.6196E+18,-6,-2,-0.0143494,6.32456,0.1,16,6
1.6196E+18,-5,-2,-0.0193639,5.38516,0.1,16,6
1.6196E+18,-4,-1,-0.0228304,4.12311,0.1,16,6
1.6196E+18,-2,-1,-0.0255805,2.23607,0.1,16,6
1.6196E+18,-1,-1,-0.0276676,1.41421,0.1,16,6
1.6196E+18,-1,-1,-0.0276676,1.41421,0.1,16,6
1.6196E+18,-1,-2,-0.0291248,2.23607,0.1,16,6
1.6196E+18,-2,-3,-0.0305814,3.60555,0.1,16,6
1.6196E+18,-3,-4,-0.0328759,5,0.1,16,6
1.6196E+18,-3,-5,-0.037457,5.83095,0.1,16,6
1.6196E+18,-3,-5,-0.0426651,5.83095,0.1,16,6
1.6196E+18,-4,-4,-0.0478731,5.65685,0.1,16,6
1.6196E+18,-4,-4,-0.0530811,5.65685,0.1,16,6
1.6196E+18,-4,-3,-0.0574597,5,0.1,16,6
1.6196E+18,-4,-3,-0.0624296,5,0.1,16,6
1.6196E+18,-3,-1,-0.06589,3.16228,0.1,16,6
1.6196E+18,-2,-1,-0.0678597,2.23607,0.1,16,6
1.6196E+18,-2,-1,-0.0688519,2.23607,0.1,16,6
1.6196E+18,-1,-1,-0.0702476,1.41421,0.1,16,6
1.6196E+18,-2,-1,-0.0711812,2.23607,0.1,16,6
1.6196E+18,-2,-1,-0.0720581,2.23607,0.1,16,6
1.6196E+18,-3,-1,-0.0734179,3.16228,0.1,16,6
1.6196E+18,-3,-1,-0.07511,3.16228,0.1,16,6
1.6196E+18,-4,-2,-0.0756805,4.47214,0.1,16,6
1.6196E+18,-4,-2,-0.0782875,4.47214,0.1,16,6
1.6196E+18,-5,-2,-0.0804583,5.38516,0.1,16,6
1.6196E+18,-5,-2,-0.0806855,5.38516,0.1,16,6
1.6196E+18,-5,-2,-0.0808699,5.38516,0.1,16,6
1.6196E+18,-5,-1,-0.0799433,5.09902,0.1,16,6
1.6196E+18,-4,-1,-0.0768246,4.12311,0.1,16,6
1.6196E+18,-3,-1,-0.0739614,3.16228,0.1,16,6
1.6196E+18,-1,-1,-0.0726261,1.41421,0.1,16,6
1.6196E+18,0,0,-0.0730736,0,0.1,16,6
1.6196E+18,0,0,0.242254,0,0.1,17,7
1.6196E+18,1,1,0.242254,1.41421,0.1,18,7
1.6196E+18,3,2,0.242254,3.60555,0.1,18,7
1.6196E+18,5,4,0.239416,6.40312,0.1,18,7
1.6196E+18,7,6,0.233344,9.21954,0.1,18,7
1.6196E+18,10,8,0.223426,12.8062,0.1,18,7
1.6196E+18,12,10,0.207961,15.6205,0.1,18,7
1.6196E+18,15,11,0.187805,18.6011,0.1,18,7
1.6196E+18,16,12,0.15748,20,0.1,18,7
1.6196E+18,15,11,0.124022,18.6011,0.1,18,7
1.6196E+18,14,9,0.0939576,16.6433,0.1,18,7
1.6196E+18,11,7,0.0708686,13.0384,0.1,18,7
1.6196E+18,9,5,0.0552052,10.2956,0.1,18,7
1.6196E+18,7,3,0.0432478,7.61577,0.1,18,7
1.6196E+18,6,2,0.0363027,6.32456,0.1,18,7
1.6196E+18,6,3,0.0297175,6.7082,0.1,18,7
1.6196E+18,6,3,0.022776,6.7082,0.1,18,7
1.6196E+18,7,3,0.0171701,7.61577,0.1,18,7
1.6196E+18,8,3,0.00925286,8.544,0.1,18,7
1.6196E+18,8,4,0.000354704,8.94427,0.1,18,7
1.6196E+18,8,4,-0.00888073,8.94427,0.1,18,7
1.6196E+18,7,4,-0.0194039,8.06226,0.1,18,7
1.6196E+18,8,3,-0.0275793,8.544,0.1,18,7
1.6196E+18,8,3,-0.0364441,8.544,0.1,18,7
1.6196E+18,7,3,-0.0452974,7.61577,0.1,18,7
1.6196E+18,5,3,-0.053117,5.83095,0.1,18,7
1.6196E+18,4,2,-0.0576254,4.47214,0.1,18,7
1.6196E+18,3,1,-0.0610691,3.16228,0.1,18,7
1.6196E+18,1,0,-0.0643154,1,0.1,18,7
1.6196E+18,0,0,-0.0643154,0,0.1,18,7
1.6196E+18,0,0,0.903314,0,0.1,19,8
1.6196E+18,1,1,0.903314,1.41421,0.1,20,8
1.6196E+18,0,1,0.902423,1,0.1,20,8
1.6196E+18,1,3,0.901884,3.16228,0.1,20,8
1.6196E+18,1,3,0.900808,3.16228,0.1,20,8
1.6196E+18,2,5,0.898843,5.38516,0.1,20,8
1.6196E+18,2,6,0.894916,6.32456,0.1,20,8
1.6196E+18,3,8,0.889935,8.544,0.1,20,8
1.6196E+18,3,9,0.883022,9.48683,0.1,20,8
1.6196E+18,3,11,0.875105,11.4018,0.1,20,8
1.6196E+18,3,12,0.866225,12.3693,0.1,20,8
1.6196E+18,4,14,0.856023,14.5602,0.1,20,8
1.6196E+18,6,15,0.843049,16.1555,0.1,20,8
1.6196E+18,7,15,0.825585,16.5529,0.1,20,8
1.6196E+18,11,16,0.806514,19.4165,0.1,20,8
1.6196E+18,13,14,0.777943,19.105,0.1,20,8
1.6196E+18,16,13,0.749051,20.6155,0.1,20,8
1.6196E+18,19,12,0.714496,22.4722,0.1,20,8
1.6196E+18,21,10,0.672916,23.2594,0.1,20,8
1.6196E+18,22,10,0.629157,24.1661,0.1,20,8
1.6196E+18,23,10,0.58252,25.0799,0.1,20,8
1.6196E+18,24,10,0.53356,26,0.1,20,8
1.6196E+18,24,10,0.481718,26,0.1,20,8
1.6196E+18,24,9,0.429875,25.632,0.1,20,8
1.6196E+18,23,10,0.3798,25.0799,0.1,20,8
1.6196E+18,22,8,0.329878,23.4094,0.1,20,8
1.6196E+18,19,9,0.285418,21.0238,0.1,20,8
1.6196E+18,18,9,0.248629,20.1246,0.1,20,8
1.6196E+18,16,8,0.213769,17.8885,0.1,20,8
1.6196E+18,14,6,0.185896,15.2315,0.1,20,8
1.6196E+18,11,5,0.165389,12.083,0.1,20,8
1.6196E+18,9,4,0.150494,9.84886,0.1,20,8
1.6196E+18,8,3,0.140243,8.544,0.1,20,8
1.6196E+18,6,2,0.130377,6.32456,0.1,20,8
1.6196E+18,4,2,0.124768,4.47214,0.1,20,8
1.6196E+18,4,2,0.121479,4.47214,0.1,20,8
1.6196E+18,4,2,0.117804,4.47214,0.1,20,8
