timestamp,dx,dy,D,speed,radius,buttons
1619591304358358000,0,-13,0.180567,13,0.166,0
1619591304366750000,0,-13,0.167368,13,0.166,0
1619591304374366000,-1,-11,0.154227,11.0454,0.166,0
1619591304382430000,-1,-9,0.143453,9.05539,0.166,0
1619591304390463000,-1,-7,0.134785,7.07107,0.166,0
1619591304398525000,-1,-5,0.128193,5.09902,0.166,0
1619591304406076000,-1,-3,0.123642,3.16228,0.166,0
1619591304414101000,-1,-2,0.121092,2.23607,0.166,0
1619591304478479000,-1,-1,0.119542,1.41421,0.166,0
1619591304486475000,-1,-1,0.118978,1.41421,0.166,0
1619591304494160000,-2,-2,0.118429,2.82843,0.166,0
1619591304502164000,-3,-4,0.11738,5,0.166,0
1619591304510418000,-3,-6,0.115,6.7082,0.166,0
1619591304518232000,-3,-7,0.111001,7.61577,0.166,0
1619591304526669000,-2,-7,0.106437,7.28011,0.166,0
1619591304534172000,-1,-7,0.101661,7.07107,0.166,0
1619591304542650000,-1,-7,0.0965733,7.07107,0.166,0
1619591304550176000,-1,-6,0.0917948,6.08276,0.166,0
1619591304558592000,0,-3,0.0880915,3,0.166,0
1619591304566332000,0,-3,0.0859673,3,0.166,0
1619591304574312000,0,-2,0.0839058,2,0.166,0
1619591304582192000,0,-2,0.0825685,2,0.166,0
1619591304590266000,0,0,0.0812627,0,0.166,1
1619591304598139000,0,-1,1.04972,1,0.133,1
1619591304670342000,0,0,1.05076,0,0.133,0
1619591304702232000,-1,2,1.05076,2.23607,0.133,0
1619591304710133000,0,3,1.04862,3,0.133,0
1619591304718386000,-1,6,1.0455,6.08276,0.133,0
1619591304726242000,-1,6,1.03919,6.08276,0.133,0
1619591304734069000,0,6,1.03289,6,0.133,0
1619591304742239000,0,9,1.02665,9,0.133,0
1619591304750207000,-1,12,1.0173,12.0416,0.133,0
1619591304758048000,-2,14,1.00475,14.1421,0.133,0
1619591304766639000,-3,16,0.990067,16.2788,0.133,0
1619591304774041000,-3,19,0.973236,19.2354,0.133,0
1619591304782208000,-4,22,0.953291,22.3607,0.133,0
1619591304790119000,-5,24,0.93017,24.5153,0.133,0
1619591304798162000,-5,27,0.904921,27.4591,0.133,0
1619591304806242000,-6,30,0.876568,30.5941,0.133,0
1619591304814442000,-6,32,0.845065,32.5576,0.133,0
1619591304822175000,-7,34,0.811507,34.7131,0.133,0
1619591304830125000,-7,36,0.775868,36.6742,0.133,0
1619591304838056000,-7,36,0.738195,36.6742,0.133,0
1619591304846168000,-8,36,0.70058,36.8782,0.133,0
1619591304854569000,-7,37,0.663032,37.6563,0.133,0
1619591304862044000,-7,36,0.624534,36.6742,0.133,0
1619591304870065000,-8,37,0.587174,37.855,0.133,0
1619591304878050000,-7,36,0.548931,36.6742,0.133,0
1619591304886566000,-7,37,0.511846,37.6563,0.133,0
1619591304894086000,-8,37,0.473901,37.855,0.133,0
1619591304902038000,-7,34,0.43629,34.7131,0.133,0
1619591304910142000,-5,32,0.401987,32.3883,0.133,0
1619591304918196000,-2,31,0.369761,31.0644,0.133,0
1619591304926119000,-1,29,0.33828,29.0172,0.133,0
1619591304934117000,-1,27,0.308812,27.0185,0.133,0
1619591304942171000,0,23,0.281537,23,0.133,0
1619591304950085000,0,21,0.258234,21,0.133,0
1619591304958240000,0,18,0.23707,18,0.133,0
1619591304966090000,0,14,0.219042,14,0.133,0
1619591304974093000,1,13,0.205109,13.0384,0.133,0
1619591304982206000,1,9,0.191921,9.05539,0.133,0
1619591304990217000,2,7,0.182718,7.28011,0.133,0
1619591304998183000,2,4,0.175149,4.47214,0.133,0
1619591305006117000,1,3,0.170527,3.16228,0.133,0
1619591305014197000,1,2,0.167233,2.23607,0.133,0
1619591305022111000,1,1,0.164923,1.41421,0.133,0
1619591305102200000,1,1,0.163598,1.41421,0.133,0
1619591305110109000,1,3,0.162275,3.16228,0.133,0
1619591305118063000,2,5,0.158981,5.38516,0.133,0
1619591305126027000,3,6,0.15338,6.7082,0.133,0
1619591305134317000,3,8,0.146462,8.544,0.133,0
1619591305142640000,3,9,0.137569,9.48683,0.133,0
1619591305150088000,4,10,0.127687,10.7703,0.133,0
1619591305158093000,4,10,0.116494,10.7703,0.133,0
1619591305166194000,4,9,0.105306,9.84886,0.133,0
1619591305174157000,4,9,0.0951227,9.84886,0.133,0
1619591305182841000,3,9,0.0849582,9.48683,0.133,0
1619591305190129000,3,9,0.0750886,9.48683,0.133,0
1619591305198196000,3,8,0.0652229,8.544,0.133,0
1619591305206041000,2,6,0.0563732,6.32456,0.133,0
1619591305214118000,1,6,0.0498074,6.08276,0.133,0
1619591305222069000,1,5,0.0434885,5.09902,0.133,0
1619591305230016000,1,5,0.0381836,5.09902,0.133,0
1619591305237998000,0,3,0.0328809,3,0.133,0
1619591305245992000,1,6,0.0298711,6.08276,0.133,0
1619591305253963000,0,3,0.0235936,3,0.133,0
1619591305261969000,0,4,0.0206489,4,0.133,0
1619591305269942000,0,0,0.0168243,0,0.133,1
1619591305278016000,0,2,0.553279,2,0.133,1
1619591305286285000,0,1,0.554786,1,0.133,1
1619591305294378000,0,1,0.555541,1,0.133,1
1619591305374574000,0,0,0.556296,0,0.133,0
1619591305406169000,-2,-1,0.556296,2.23607,0.133,0
1619591305422152000,-1,-1,0.554108,1.41421,0.133,0
1619591305438134000,-1,0,0.552635,1,0.133,0
1619591305446172000,-2,0,0.55192,2,0.133,0
1619591305454129000,-2,0,0.550494,2,0.133,0
1619591305462142000,-2,0,0.549071,2,0.133,0
1619591305470117000,-2,0,0.547653,2,0.133,0
1619591305478750000,-3,0,0.546239,3,0.133,0
1619591305486141000,-4,-1,0.544126,4.12311,0.133,0
1619591305494217000,-3,-1,0.540552,3.16228,0.133,0
1619591305502134000,-4,-1,0.537684,4.12311,0.133,0
1619591305510310000,-3,0,0.534128,3,0.133,0
1619591305518172000,-5,-1,0.532052,5.09902,0.133,0
1619591305526136000,-4,-1,0.527831,4.12311,0.133,0
1619591305534094000,-4,-1,0.524312,4.12311,0.133,0
1619591305542705000,-5,-1,0.520803,5.09902,0.133,0
1619591305550089000,-7,-2,0.516633,7.28011,0.133,0
1619591305558070000,-8,-4,0.51035,8.94427,0.133,0
1619591305566030000,-10,-6,0.501831,11.6619,0.133,0
1619591305574067000,-12,-9,0.490412,15,0.133,0
1619591305582998000,-15,-11,0.475285,18.6011,0.133,0
1619591305590142000,-17,-14,0.456629,22.0227,0.133,0
1619591305598012000,-19,-17,0.434287,25.4951,0.133,0
1619591305606331000,-21,-19,0.408258,28.3196,0.133,0
1619591305614179000,-22,-21,0.379397,30.4138,0.133,0
1619591305622068000,-25,-25,0.348334,35.3553,0.133,0
1619591305630031000,-26,-26,0.312196,36.7696,0.133,0
1619591305638046000,-26,-26,0.274806,36.7696,0.133,0
1619591305646023000,-27,-25,0.237707,36.7967,0.133,0
1619591305654074000,-27,-23,0.20153,35.4683,0.133,0
1619591305662061000,-27,-22,0.168261,34.8281,0.133,0
1619591305670017000,-26,-19,0.137903,32.2025,0.133,0
1619591305678060000,-24,-17,0.114322,29.4109,0.133,0
1619591305686051000,-23,-15,0.0984112,27.4591,0.133,0
1619591305694140000,-20,-13,0.0917509,23.8537,0.133,0
1619591305702151000,-17,-10,0.0930217,19.7231,0.133,0
1619591305710122000,-13,-8,0.0997335,15.2643,0.133,0
1619591305718133000,-9,-6,0.107097,10.8167,0.133,0
1619591305726118000,-5,-4,0.113047,6.40312,0.133,0
1619591305734133000,-3,-2,0.116462,3.60555,0.133,0
1619591305742071000,-1,-1,0.11877,1.41421,0.133,0
1619591305750081000,-1,-1,0.119454,1.41421,0.133,0
1619591305822091000,4,2,0.120151,4.47214,0.133,0
1619591305830107000,4,2,0.116787,4.47214,0.133,0
1619591305838782000,5,2,0.113514,5.38516,0.133,0
1619591305846091000,6,3,0.109372,6.7082,0.133,0
1619591305854441000,6,2,0.104839,6.32456,0.133,0
1619591305862093000,6,3,0.10011,6.7082,0.133,0
1619591305870220000,7,2,0.0961234,7.28011,0.133,0
1619591305878133000,6,3,0.0910483,6.7082,0.133,0
1619591305886159000,6,2,0.0878029,6.32456,0.133,0
1619591305894367000,6,2,0.0843156,6.32456,0.133,0
1619591305902158000,6,2,0.0812139,6.32456,0.133,0
1619591305910081000,6,2,0.0785435,6.32456,0.133,0
1619591305918132000,5,2,0.0763496,5.38516,0.133,0
1619591305926106000,4,1,0.0752121,4.12311,0.133,0
1619591305934330000,3,1,0.0740426,3.16228,0.133,0
1619591305942138000,1,0,0.0735531,1,0.133,0
1619591305950141000,1,0,0.0731072,1,0.133,0
1619591305958140000,0,0,0.0726734,0,0.133,1
1619591306062061000,0,0,0.732517,0,0.1,0
1619591306142366000,1,1,0.732517,1.41421,0.1,0
1619591306150061000,0,2,0.731549,2,0.1,0
1619591306158194000,-1,8,0.729471,8.06226,0.1,0
1619591306166270000,-3,12,0.721085,12.3693,0.1,0
1619591306174118000,-6,15,0.708404,16.1555,0.1,0
1619591306182398000,-7,19,0.692422,20.2485,0.1,0
1619591306190293000,-8,22,0.672269,23.4094,0.1,0
1619591306198182000,-7,24,0.649012,25,0.1,0
1619591306206097000,-6,24,0.623787,24.7386,0.1,0
1619591306214194000,-6,24,0.598649,24.7386,0.1,0
1619591306222155000,-5,24,0.573568,24.5153,0.1,0
1619591306230647000,-5,23,0.548549,23.5372,0.1,0
1619591306238995000,-4,22,0.524621,22.3607,0.1,0
1619591306246718000,-4,21,0.50177,21.3776,0.1,0
1619591306254228000,-4,20,0.480003,20.3961,0.1,0
1619591306262446000,-4,19,0.459325,19.4165,0.1,0
1619591306270139000,-3,18,0.439741,18.2483,0.1,0
1619591306278081000,-2,18,0.421194,18.1108,0.1,0
1619591306286085000,-1,17,0.402617,17.0294,0.1,0
1619591306294181000,0,15,0.385028,15,0.1,0
1619591306302149000,1,16,0.369448,16.0312,0.1,0
1619591306310139000,2,13,0.352751,13.1529,0.1,0
1619591306318198000,2,11,0.33909,11.1803,0.1,0
1619591306326189000,1,10,0.327509,10.0499,0.1,0
1619591306334187000,1,10,0.317045,10.0499,0.1,0
1619591306342096000,1,10,0.306581,10.0499,0.1,0
1619591306350121000,0,10,0.296117,10,0.1,0
1619591306358152000,-1,11,0.285726,11.0454,0.1,0
1619591306366132000,-2,9,0.274377,9.21954,0.1,0
1619591306374146000,-2,10,0.265206,10.198,0.1,0
1619591306382173000,-1,10,0.255032,10.0499,0.1,0
1619591306390176000,0,10,0.24478,10,0.1,0
1619591306398113000,-1,13,0.234427,13.0384,0.1,0
1619591306406187000,-1,12,0.221105,12.0416,0.1,0
1619591306414159000,-1,13,0.208848,13.0384,0.1,0
1619591306422225000,-2,13,0.195598,13.1529,0.1,0
1619591306430154000,-2,13,0.182575,13.1529,0.1,0
1619591306438625000,-3,13,0.169658,13.3417,0.1,0
1619591306446057000,-2,14,0.157116,14.1421,0.1,0
1619591306454179000,-3,13,0.143534,13.3417,0.1,0
1619591306462377000,-2,12,0.131522,12.1655,0.1,0
1619591306470242000,-2,12,0.120496,12.1655,0.1,0
1619591306478242000,-3,13,0.109827,13.3417,0.1,0
1619591306486282000,-2,12,0.0992329,12.1655,0.1,0
1619591306494593000,-2,11,0.0897913,11.1803,0.1,0
1619591306502356000,-2,10,0.0820198,10.198,0.1,0
1619591306510541000,-2,8,0.0759595,8.24621,0.1,0
1619591306518299000,-3,8,0.0722106,8.544,0.1,0
1619591306526421000,-2,7,0.0702299,7.28011,0.1,0
1619591306534294000,-2,7,0.0687962,7.28011,0.1,0
1619591306542333000,-1,6,0.0681806,6.08276,0.1,0
1619591306549992000,-1,5,0.0675942,5.09902,0.1,0
1619591306558154000,0,3,0.0677292,3,0.1,0
1619591306566075000,0,4,0.0673867,4,0.1,0
1619591306574146000,0,3,0.067154,3,0.1,0
1619591306582027000,0,2,0.0671489,2,0.1,0
1619591306590149000,0,1,0.0672262,1,0.1,0
1619591306630430000,0,0,0.067289,0,0.1,1
1619591306710377000,0,0,0.808068,0,0.1,0
1619591306734347000,1,1,0.808068,1.41421,0.1,0
1619591306742299000,2,-1,0.807601,2.23607,0.1,0
1619591306750295000,2,-1,0.805272,2.23607,0.1,0
1619591306758222000,2,0,0.802943,2,0.1,0
1619591306766379000,4,-1,0.801081,4.12311,0.1,0
1619591306774325000,5,-1,0.796891,5.09902,0.1,0
1619591306782435000,5,-1,0.791772,5.09902,0.1,0
1619591306790345000,7,-1,0.786656,7.07107,0.1,0
1619591306798317000,10,-2,0.779687,10.198,0.1,0
1619591306806211000,12,-4,0.769472,12.6491,0.1,0
1619591306814270000,14,-5,0.756457,14.8661,0.1,0
1619591306822243000,17,-9,0.741119,19.2354,0.1,0
1619591306830231000,19,-11,0.721082,21.9545,0.1,0
1619591306838472000,22,-16,0.698234,27.2029,0.1,0
1619591306846233000,24,-17,0.670219,29.4109,0.1,0
1619591306854308000,27,-19,0.639903,33.0151,0.1,0
1619591306862568000,29,-19,0.605893,34.6699,0.1,0
1619591306870621000,30,-19,0.570055,35.5106,0.1,0
1619591306878400000,33,-18,0.533313,37.5899,0.1,0
1619591306886452000,34,-16,0.49422,37.5766,0.1,0
1619591306894194000,34,-15,0.455078,37.1618,0.1,0
1619591306902664000,33,-14,0.416381,35.8469,0.1,0
1619591306910313000,31,-13,0.379076,33.6155,0.1,0
1619591306918110000,29,-11,0.344107,31.0161,0.1,0
1619591306926033000,26,-10,0.311941,27.8568,0.1,0
1619591306934048000,25,-10,0.283064,26.9258,0.1,0
1619591306942039000,22,-8,0.255142,23.4094,0.1,0
1619591306950034000,20,-8,0.230991,21.5407,0.1,0
1619591306958006000,18,-7,0.208714,19.3132,0.1,0
1619591306966277000,16,-7,0.188801,17.4642,0.1,0
1619591306974196000,15,-5,0.170727,15.8114,0.1,0
1619591306982291000,12,-3,0.15466,12.3693,0.1,0
1619591306990176000,10,-2,0.142444,10.198,0.1,0
1619591306998328000,9,-1,0.132659,9.05539,0.1,0
1619591307006297000,7,-1,0.124472,7.07107,0.1,0
1619591307014305000,4,0,0.118088,4,0.1,0
1619591307022194000,5,0,0.114876,5,0.1,0
1619591307030315000,5,-1,0.11095,5.09902,0.1,0
1619591307038183000,2,0,0.106416,2,0.1,0
1619591307046223000,4,-1,0.104912,4.12311,0.1,0
1619591307054208000,1,0,0.101222,1,0.1,0
1619591307062449000,3,-1,0.100494,3.16228,0.1,0
1619591307078401000,1,0,0.0975815,1,0.1,0
1619591307142509000,2,-1,0.0968706,2.23607,0.1,0
1619591307150784000,1,-2,0.0946942,2.23607,0.1,0
1619591307158124000,2,-2,0.0924546,2.82843,0.1,0
1619591307167207000,3,-3,0.0895108,4.24264,0.1,0
1619591307174504000,3,-4,0.0850953,5,0.1,0
1619591307182467000,3,-4,0.0799138,5,0.1,0
1619591307190571000,3,-5,0.074736,5.83095,0.1,0
1619591307198402000,3,-5,0.0688144,5.83095,0.1,0
1619591307206329000,3,-5,0.0629218,5.83095,0.1,0
1619591307214524000,3,-5,0.0570672,5.83095,0.1,0
1619591307222180000,3,-5,0.0512637,5.83095,0.1,0
1619591307230333000,3,-5,0.0455308,5.83095,0.1,0
1619591307238482000,2,-4,0.0398989,4.47214,0.1,0
1619591307246300000,2,-3,0.0358513,3.60555,0.1,0
1619591307254549000,1,-2,0.0324663,2.23607,0.1,0
1619591307262370000,1,-1,0.0305678,1.41421,0.1,0
1619591307270508000,0,0,0.0291722,0,0.1,1
1619591307358379000,0,0,1.18154,0,0.133,0
1619591307366183000,1,-1,1.18154,1.41421,0.133,0
1619591307382369000,2,0,1.18058,2,0.133,0
1619591307390248000,5,-1,1.18076,5.09902,0.133,0
1619591307398307000,4,-1,1.18017,4.12311,0.133,0
1619591307406430000,6,-1,1.1795,6.08276,0.133,0
1619591307414326000,8,-2,1.17906,8.24621,0.133,0
1619591307422570000,9,-3,1.17783,9.48683,0.133,0
1619591307430330000,10,-4,1.17574,10.7703,0.133,0
1619591307438402000,10,-7,1.17282,12.2066,0.133,0
1619591307446245000,11,-10,1.16691,14.8661,0.133,0
1619591307454337000,10,-15,1.15815,18.0278,0.133,0
1619591307462145000,9,-18,1.14424,20.1246,0.133,0
1619591307470330000,8,-21,1.12721,22.4722,0.133,0
1619591307478213000,6,-23,1.10706,23.7697,0.133,0
1619591307486306000,3,-24,1.0846,24.1868,0.133,0
1619591307495023000,1,-24,1.06063,24.0208,0.133,0
1619591307502893000,-1,-24,1.0363,24.0208,0.133,0
1619591307511057000,-4,-26,1.01159,26.3059,0.133,0
1619591307518486000,-4,-26,0.984222,26.3059,0.133,0
1619591307526649000,-5,-28,0.956855,28.4429,0.133,0
1619591307534537000,-5,-29,0.927239,29.4279,0.133,0
1619591307542423000,-7,-31,0.896603,31.7805,0.133,0
1619591307550884000,-6,-31,0.863503,31.5753,0.133,0
1619591307558379000,-7,-33,0.830615,33.7343,0.133,0
1619591307566366000,-6,-32,0.795476,32.5576,0.133,0
1619591307574385000,-6,-31,0.761569,31.5753,0.133,0
1619591307582401000,-6,-29,0.728682,29.6142,0.133,0
1619591307590291000,-3,-28,0.697834,28.1603,0.133,0
1619591307598606000,-1,-26,0.668656,26.0192,0.133,0
1619591307606342000,-1,-25,0.641978,25.02,0.133,0
1619591307614299000,1,-24,0.616351,24.0208,0.133,0
1619591307622631000,3,-25,0.592264,25.1794,0.133,0
1619591307630344000,4,-25,0.567768,25.318,0.133,0
1619591307638390000,4,-24,0.543715,24.3311,0.133,0
1619591307646724000,5,-25,0.520884,25.4951,0.133,0
1619591307654406000,4,-26,0.497633,26.3059,0.133,0
1619591307662599000,5,-27,0.473395,27.4591,0.133,0
1619591307670469000,2,-27,0.448936,27.074,0.133,0
1619591307678664000,1,-28,0.423746,28.0179,0.133,0
1619591307686311000,-3,-28,0.397574,28.1603,0.133,0
1619591307694301000,-4,-28,0.369966,28.2843,0.133,0
1619591307702152000,-7,-26,0.342151,26.9258,0.133,0
1619591307710337000,-7,-25,0.314899,25.9615,0.133,0
1619591307718348000,-8,-23,0.288696,24.3516,0.133,0
1619591307726715000,-8,-21,0.26388,22.4722,0.133,0
1619591307734462000,-6,-18,0.24093,18.9737,0.133,0
1619591307742601000,-6,-16,0.221834,17.088,0.133,0
1619591307750192000,-5,-13,0.204564,13.9284,0.133,0
1619591307758734000,-5,-11,0.190528,12.083,0.133,0
1619591307766301000,-3,-10,0.178226,10.4403,0.133,0
1619591307774357000,-4,-8,0.168073,8.94427,0.133,0
1619591307782300000,-4,-7,0.158964,8.06226,0.133,0
1619591307790303000,-4,-7,0.150682,8.06226,0.133,0
1619591307798344000,-4,-5,0.142414,6.40312,0.133,0
1619591307806494000,-3,-5,0.135746,5.83095,0.133,0
1619591307814971000,-4,-4,0.129755,5.65685,0.133,0
1619591307822500000,-4,-3,0.12388,5,0.133,0
1619591307830488000,-4,-3,0.118805,5,0.133,0
1619591307838532000,-5,-2,0.113741,5.38516,0.133,0
1619591307846449000,-5,-2,0.108865,5.38516,0.133,0
1619591307854492000,-6,-2,0.104063,6.32456,0.133,0
1619591307862408000,-5,-2,0.0987584,5.38516,0.133,0
1619591307870572000,-5,-2,0.0941671,5.38516,0.133,0
1619591307878390000,-5,-2,0.0896916,5.38516,0.133,0
1619591307886137000,-4,-2,0.0853503,4.47214,0.133,0
1619591307894500000,-5,-3,0.0816128,5.83095,0.133,0
1619591307902423000,-5,-3,0.0766037,5.83095,0.133,0
1619591307910598000,-5,-3,0.0717592,5.83095,0.133,0
1619591307918295000,-5,-3,0.0671151,5.83095,0.133,0
1619591307926368000,-6,-4,0.0627157,7.2111,0.133,0
1619591307934411000,-6,-3,0.057426,6.7082,0.133,0
1619591307942125000,-6,-4,0.0537197,7.2111,0.133,0
1619591307950321000,-6,-4,0.049672,7.2111,0.133,0
1619591307958889000,-6,-5,0.0464935,7.81025,0.133,0
1619591307966562000,-5,-4,0.0434068,6.40312,0.133,0
1619591307974911000,-5,-4,0.0420294,6.40312,0.133,0
1619591307982806000,-4,-3,0.0416867,5,0.133,0
1619591307990464000,-4,-3,0.0423177,5,0.133,0
1619591307998423000,-4,-3,0.0435666,5,0.133,0
1619591308006398000,-3,-2,0.0453824,3.60555,0.133,0
1619591308014334000,-2,-1,0.0471893,2.23607,0.133,0
1619591308022381000,-1,-1,0.0486549,1.41421,0.133,0
1619591308038388000,0,0,0.049217,0,0.133,1
1619591308126751000,0,0,1.07423,0,0.2,0
1619591308142175000,-1,1,1.07423,1.41421,0.2,0
1619591308150236000,0,2,1.07306,2,0.2,0
1619591308158482000,1,5,1.071,5.09902,0.2,0
1619591308166242000,3,7,1.06598,7.61577,0.2,0
1619591308174791000,3,8,1.05918,8.544,0.2,0
1619591308182242000,2,10,1.05136,10.198,0.2,0
1619591308190472000,3,13,1.04135,13.3417,0.2,0
1619591308198239000,1,15,1.02842,15.0333,0.2,0
1619591308206174000,1,18,1.01314,18.0278,0.2,0
1619591308214570000,-2,21,0.994779,21.095,0.2,0
1619591308222453000,-4,24,0.97285,24.3311,0.2,0
1619591308230407000,-7,26,0.947506,26.9258,0.2,0
1619591308238244000,-9,27,0.919613,28.4605,0.2,0
1619591308246166000,-11,30,0.890385,31.9531,0.2,0
1619591308254127000,-12,30,0.857794,32.311,0.2,0
1619591308262130000,-12,31,0.825119,33.2415,0.2,0
1619591308270089000,-13,32,0.791492,34.5398,0.2,0
1619591308278022000,-13,33,0.756805,35.4683,0.2,0
1619591308286005000,-14,34,0.721207,36.7696,0.2,0
1619591308294024000,-14,36,0.684628,38.6264,0.2,0
1619591308302109000,-14,37,0.64617,39.5601,0.2,0
1619591308310165000,-13,40,0.6069,42.0595,0.2,0
1619591308318153000,-12,41,0.564804,42.72,0.2,0
1619591308326122000,-12,43,0.521949,44.643,0.2,0
1619591308334158000,-11,40,0.47731,41.4849,0.2,0
1619591308342188000,-9,38,0.436126,39.0512,0.2,0
1619591308350168000,-8,37,0.397273,37.855,0.2,0
1619591308358754000,-7,36,0.359738,36.6742,0.2,0
1619591308366733000,-7,33,0.323527,33.7343,0.2,0
1619591308374254000,-5,30,0.290899,30.4138,0.2,0
1619591308382772000,-3,27,0.261465,27.1662,0.2,0
1619591308390944000,-2,24,0.235043,24.0832,0.2,0
1619591308398054000,-1,22,0.211746,22.0227,0.2,0
1619591308407006000,0,19,0.190481,19,0.2,0
1619591308414281000,0,18,0.172107,18,0.2,0
1619591308423633000,0,16,0.155023,16,0.2,0
1619591308430568000,0,14,0.140196,14,0.2,0
1619591308438152000,0,12,0.127594,12,0.2,0
1619591308446127000,0,11,0.117159,11,0.2,0
1619591308454532000,0,10,0.10798,10,0.2,0
1619591308462202000,0,9,0.100045,9,0.2,0
1619591308470529000,0,8,0.0933205,8,0.2,0
1619591308478559000,0,7,0.0877528,7,0.2,0
1619591308486454000,0,6,0.0832607,6,0.2,0
1619591308494381000,0,6,0.0797402,6,0.2,0
1619591308502243000,0,5,0.0765689,5,0.2,0
1619591308510689000,-1,5,0.0742252,5.09902,0.2,0
1619591308518751000,-1,3,0.073154,3.16228,0.2,0
1619591308526400000,0,2,0.0730855,2,0.2,0
1619591308534422000,0,3,0.0724572,3,0.2,0
1619591308542333000,0,2,0.071618,2,0.2,0
1619591308550137000,0,1,0.0711294,1,0.2,0
1619591308558696000,0,1,0.0709068,1,0.2,0
1619591308599298000,0,0,0.0706988,0,0.2,1
1619591308678212000,0,0,1.0542,0,0.133,0
1619591308710251000,0,1,1.0542,1,0.133,0
1619591308718182000,-1,1,1.05519,1.41421,0.133,0
1619591308750360000,-1,0,1.0565,1,0.133,0
1619591308758612000,-1,-1,1.05682,1.41421,0.133,0
1619591308767040000,1,-4,1.05615,4.12311,0.133,0
1619591308774814000,3,-10,1.05187,10.4403,0.133,0
1619591308782638000,6,-17,1.041,18.0278,0.133,0
1619591308790607000,11,-23,1.02222,25.4951,0.133,0
1619591308798086000,13,-29,0.995906,31.7805,0.133,0
1619591308806239000,15,-33,0.963014,36.2491,0.133,0
1619591308814210000,18,-38,0.925541,42.0476,0.133,0
1619591308822660000,19,-41,0.8822,45.1885,0.133,0
1619591308830250000,20,-42,0.835614,46.5188,0.133,0
1619591308838654000,21,-43,0.7878,47.8539,0.133,0
1619591308846093000,22,-44,0.738791,49.1935,0.133,0
1619591308854254000,22,-44,0.688635,49.1935,0.133,0
1619591308862330000,22,-44,0.638652,49.1935,0.133,0
1619591308870407000,22,-44,0.588885,49.1935,0.133,0
1619591308878473000,22,-43,0.539395,48.3011,0.133,0
1619591308886350000,22,-41,0.491293,46.5296,0.133,0
1619591308894869000,22,-39,0.445749,44.7772,0.133,0
1619591308902796000,21,-36,0.402968,41.6773,0.133,0
1619591308910210000,19,-33,0.364298,38.0789,0.133,0
1619591308918283000,17,-30,0.329882,34.4819,0.133,0
1619591308926132000,14,-27,0.299698,30.4138,0.133,0
1619591308934419000,12,-26,0.273511,28.6356,0.133,0
1619591308942295000,9,-24,0.249163,25.632,0.133,0
1619591308950188000,7,-22,0.227239,23.0868,0.133,0
1619591308958031000,4,-21,0.207679,21.3776,0.133,0
1619591308966319000,2,-20,0.188851,20.0998,0.133,0
1619591308974102000,1,-18,0.170833,18.0278,0.133,0
1619591308982311000,1,-16,0.154826,16.0312,0.133,0
1619591308990099000,0,-14,0.141235,14,0.133,0
1619591308998134000,1,-15,0.129383,15.0333,0.133,0
1619591309006106000,0,-11,0.11807,11,0.133,0
1619591309014146000,0,-12,0.109894,12,0.133,0
1619591309022182000,0,-11,0.101701,11,0.133,0
1619591309030081000,-1,-11,0.0950187,11.0454,0.133,0
1619591309038699000,-1,-9,0.0883822,9.05539,0.133,0
1619591309046161000,-2,-9,0.0835646,9.21954,0.133,0
1619591309054049000,-3,-8,0.0785752,8.544,0.133,0
