timestamp,dx,dy,D,speed,radius,buttons
1619592178245639000,-4,-9,0.0378269,9.84886,0.166,0
1619592178253669000,-3,-8,0.0331974,8.544,0.166,0
1619592178261761000,-4,-6,0.0308954,7.2111,0.166,0
1619592178269686000,-3,-4,0.0325489,5,0.166,0
1619592178277636000,-2,-3,0.0348713,3.60555,0.166,0
1619592178285723000,-2,-2,0.0367401,2.82843,0.166,0
1619592178294069000,-1,-2,0.038835,2.23607,0.166,0
1619592178390186000,0,0,0.0399966,0,0.166,1
1619592178502176000,0,0,0.590907,0,0.1,0
1619592178557653000,2,0,0.590907,2,0.1,0
1619592178565643000,4,0,0.591091,4,0.1,0
1619592178573712000,6,1,0.591482,6.08276,0.1,0
1619592178582472000,6,2,0.591086,6.32456,0.1,0
1619592178590394000,6,4,0.589724,7.2111,0.1,0
1619592178597879000,5,6,0.586367,7.81025,0.1,0
1619592178606029000,5,8,0.580878,9.43398,0.1,0
1619592178613709000,4,10,0.573392,10.7703,0.1,0
1619592178622102000,3,11,0.563754,11.4018,0.1,0
1619592178629669000,2,13,0.55297,13.1529,0.1,0
1619592178637922000,2,16,0.539997,16.1245,0.1,0
1619592178646052000,1,19,0.523991,19.0263,0.1,0
1619592178653734000,0,20,0.504766,20,0.1,0
1619592178661887000,1,24,0.484356,24.0208,0.1,0
1619592178669996000,0,24,0.46014,24,0.1,0
1619592178677997000,0,25,0.435774,25,0.1,0
1619592178685803000,0,24,0.410474,24,0.1,0
1619592178694111000,0,22,0.386278,22,0.1,0
1619592178701948000,0,20,0.364194,20,0.1,0
1619592178710125000,0,19,0.344213,19,0.1,0
1619592178717742000,0,19,0.325329,19,0.1,0
1619592178725647000,-3,20,0.30656,20.2237,0.1,0
1619592178733786000,-6,20,0.285876,20.8806,0.1,0
1619592178741631000,-9,21,0.264161,22.8473,0.1,0
1619592178749822000,-11,22,0.240399,24.5967,0.1,0
1619592178757876000,-13,23,0.214977,26.4197,0.1,0
1619592178765660000,-15,23,0.187982,27.4591,0.1,0
1619592178773719000,-15,22,0.160622,26.6271,0.1,0
1619592178781737000,-16,21,0.134807,26.4008,0.1,0
1619592178789732000,-14,20,0.110885,24.4131,0.1,0
1619592178797775000,-13,19,0.0899265,23.0217,0.1,0
1619592178805704000,-11,16,0.0726237,19.4165,0.1,0
1619592178813676000,-9,12,0.061654,15,0.1,0
1619592178821616000,-7,10,0.0574104,12.2066,0.1,0
1619592178829622000,-4,6,0.0565501,7.2111,0.1,0
1619592178837780000,-3,3,0.0572069,4.24264,0.1,0
1619592178845684000,-1,1,0.0588713,1.41421,0.1,0
1619592178877618000,1,1,0.0594887,1.41421,0.1,0
1619592178982003000,0,0,0.0581617,0,0.1,1
1619592178989834000,1,0,0.0581617,1,0.1,1
1619592179021838000,1,0,0.782886,1,0.166,1
1619592179054211000,0,0,0.783018,0,0.166,0
1619592179078191000,1,0,0.783018,1,0.166,0
1619592179085600000,1,0,0.783152,1,0.166,0
1619592179093808000,3,0,0.783287,3,0.166,0
1619592179101653000,4,0,0.7837,4,0.166,0
1619592179109738000,7,-1,0.78427,7.07107,0.166,0
1619592179117696000,7,-1,0.78429,7.07107,0.166,0
1619592179125795000,9,-2,0.784379,9.21954,0.166,0
1619592179133619000,11,-2,0.783862,11.1803,0.166,0
1619592179141835000,13,-1,0.783844,13.0384,0.166,0
1619592179149853000,14,-1,0.785438,14.0357,0.166,0
1619592179157594000,16,-2,0.78749,16.1245,0.166,0
1619592179165632000,15,-2,0.789294,15.1327,0.166,0
1619592179173706000,13,-3,0.79118,13.3417,0.166,0
1619592179181724000,10,-5,0.791795,11.1803,0.166,0
1619592179189954000,7,-8,0.78975,10.6301,0.166,0
1619592179197914000,4,-11,0.783948,11.7047,0.166,0
1619592179205778000,3,-16,0.774315,16.2788,0.166,0
1619592179213655000,0,-23,0.759488,23,0.166,0
1619592179221710000,-4,-31,0.736837,31.257,0.166,0
1619592179229587000,-8,-34,0.705018,34.9285,0.166,0
1619592179237606000,-11,-36,0.66889,37.6431,0.166,0
1619592179245594000,-13,-36,0.629745,38.2753,0.166,0
1619592179253611000,-14,-37,0.589877,39.5601,0.166,0
1619592179261854000,-14,-34,0.548669,36.7696,0.166,0
1619592179269625000,-13,-33,0.51039,35.4683,0.166,0
1619592179277682000,-12,-32,0.473453,34.176,0.166,0
1619592179285822000,-13,-30,0.437854,32.6956,0.166,0
1619592179293933000,-15,-28,0.403855,31.7648,0.166,0
1619592179302270000,-16,-28,0.371142,32.249,0.166,0
1619592179309937000,-15,-27,0.338177,30.8869,0.166,0
1619592179317835000,-15,-24,0.306647,28.3019,0.166,0
1619592179325631000,-13,-23,0.278279,26.4197,0.166,0
1619592179333610000,-12,-20,0.251672,23.3238,0.166,0
1619592179341664000,-9,-17,0.228559,19.2354,0.166,0
1619592179349612000,-8,-15,0.20935,17,0.166,0
1619592179357931000,-7,-12,0.192532,13.8924,0.166,0
1619592179365842000,-7,-9,0.17912,11.4018,0.166,0
1619592179373640000,-6,-9,0.168997,10.8167,0.166,0
1619592179381709000,-4,-10,0.159176,10.7703,0.166,0
1619592179389622000,-5,-11,0.148574,12.083,0.166,0
1619592179397609000,-5,-13,0.137025,13.9284,0.166,0
1619592179405716000,-6,-14,0.123594,15.2315,0.166,0
1619592179413589000,-6,-15,0.109503,16.1555,0.166,0
1619592179421624000,-6,-14,0.0949444,15.2315,0.166,0
1619592179429625000,-7,-11,0.082263,13.0384,0.166,0
1619592179437634000,-8,-9,0.0741482,12.0416,0.166,0
1619592179445617000,-8,-7,0.0701125,10.6301,0.166,0
1619592179453647000,-8,-6,0.069675,10,0.166,0
1619592179461972000,-7,-5,0.0716235,8.60233,0.166,0
1619592179469999000,-7,-5,0.0746267,8.60233,0.166,0
1619592179477699000,-7,-4,0.0785426,8.06226,0.166,0
1619592179486000000,-6,-5,0.0836074,7.81025,0.166,0
1619592179494029000,-6,-5,0.0878831,7.81025,0.166,0
1619592179501946000,-6,-4,0.0926771,7.2111,0.166,0
1619592179509880000,-5,-4,0.098069,6.40312,0.166,0
1619592179517986000,-3,-2,0.102689,3.60555,0.166,0
1619592179525747000,-2,-2,0.105601,2.82843,0.166,0
1619592179533850000,0,0,0.107525,0,0.166,1
1619592179637888000,0,0,1.57024,0,0.166,0
1619592179678103000,2,0,1.57024,2,0.166,0
1619592179686116000,6,-1,1.56825,6.08276,0.166,0
1619592179694065000,8,-1,1.56262,8.06226,0.166,0
1619592179702217000,12,-1,1.555,12.0416,0.166,0
1619592179710052000,15,0,1.54344,15,0.166,0
1619592179718292000,22,1,1.5286,22.0227,0.166,0
1619592179726182000,25,3,1.50653,25.1794,0.166,0
1619592179733950000,31,5,1.48085,31.4006,0.166,0
1619592179741928000,34,7,1.44861,34.7131,0.166,0
1619592179749920000,39,9,1.41275,40.025,0.166,0
1619592179757937000,41,10,1.37131,42.2019,0.166,0
1619592179766058000,43,10,1.32757,44.1475,0.166,0
1619592179774037000,45,11,1.28188,46.3249,0.166,0
1619592179781892000,51,12,1.2339,52.3927,0.166,0
1619592179789748000,55,13,1.17972,56.5155,0.166,0
1619592179797759000,56,14,1.12131,57.7235,0.166,0
1619592179805835000,58,14,1.06161,59.6657,0.166,0
1619592179813871000,57,16,1.00002,59.203,0.166,0
1619592179821724000,58,21,0.938685,61.6847,0.166,0
1619592179829945000,59,25,0.874471,64.0781,0.166,0
1619592179837748000,58,22,0.807733,62.0322,0.166,0
1619592179845773000,59,18,0.743131,61.6847,0.166,0
1619592179854027000,55,19,0.679153,58.1893,0.166,0
1619592179861740000,50,20,0.618661,53.8516,0.166,0
1619592179869715000,47,17,0.562577,49.98,0.166,0
1619592179877835000,45,15,0.510598,47.4342,0.166,0
1619592179885703000,44,13,0.461384,45.8803,0.166,0
1619592179893945000,39,14,0.414031,41.4367,0.166,0
1619592179901908000,36,13,0.371045,38.2753,0.166,0
1619592179909941000,31,12,0.331372,33.2415,0.166,0
1619592179917831000,26,10,0.296877,27.8568,0.166,0
1619592179925943000,22,9,0.268002,23.7697,0.166,0
