timestamp,dx,dy,D,speed,radius,buttons
1619592448549482000,3,7,0.0236217,7.61577,0.133,0
1619592448557356000,3,6,0.0285223,6.7082,0.133,0
1619592448565328000,2,4,0.0340443,4.47214,0.133,0
1619592448573348000,1,2,0.0379947,2.23607,0.133,0
1619592448589558000,0,1,0.040027,1,0.133,0
1619592448645811000,-1,1,0.0406337,1.41421,0.133,0
1619592448653315000,-3,-1,0.040435,3.16228,0.133,0
1619592448661677000,-5,-2,0.0373533,5.38516,0.133,0
1619592448669623000,-7,-2,0.0320721,7.28011,0.133,0
1619592448677473000,-8,-3,0.0255621,8.544,0.133,0
1619592448685414000,-8,-2,0.0184397,8.24621,0.133,0
1619592448693638000,-9,-2,0.014644,9.21954,0.133,0
1619592448701749000,-9,-1,0.0160011,9.05539,0.133,0
1619592448709522000,-8,0,0.0224717,8,0.133,0
1619592448717407000,-8,0,0.029935,8,0.133,0
1619592448725489000,-7,0,0.037764,7,0.133,0
1619592448733294000,-6,0,0.044764,6,0.133,0
1619592448741356000,-6,1,0.0508293,6.08276,0.133,0
1619592448749798000,0,0,0.0571543,0,0.133,1
1619592448757573000,-1,0,0.545736,1,0.1,1
1619592448765398000,-1,0,0.54493,1,0.1,1
1619592448814532000,0,0,0.544123,0,0.1,0
1619592448901529000,-1,0,0.544123,1,0.1,0
1619592448909694000,-3,0,0.543318,3,0.1,0
1619592448917435000,-10,-2,0.540907,10.198,0.1,0
1619592448925497000,-16,-5,0.531578,16.7631,0.1,0
1619592448933500000,-24,-9,0.515526,25.632,0.1,0
1619592448941426000,-33,-11,0.490581,34.7851,0.1,0
1619592448949376000,-38,-15,0.457596,40.8534,0.1,0
1619592448957441000,-41,-18,0.418524,44.7772,0.1,0
1619592448965428000,-43,-20,0.375791,47.4236,0.1,0
1619592448973280000,-41,-17,0.331182,44.3847,0.1,0
1619592448981371000,-39,-15,0.291896,41.7852,0.1,0
1619592448989249000,-35,-11,0.257763,36.6879,0.1,0
1619592448997402000,-30,-8,0.232241,31.0483,0.1,0
1619592449005432000,-25,-6,0.214847,25.7099,0.1,0
1619592449013415000,-21,-5,0.203856,21.587,0.1,0
1619592449021540000,-16,-6,0.197019,17.088,0.1,0
1619592449029650000,-14,-8,0.191132,16.1245,0.1,0
1619592449037590000,-9,-9,0.184387,12.7279,0.1,0
1619592449045505000,-6,-11,0.17681,12.53,0.1,0
1619592449053773000,-3,-12,0.167101,12.3693,0.1,0
1619592449061745000,0,-11,0.155938,11,0.1,0
1619592449069521000,3,-12,0.145024,12.3693,0.1,0
1619592449077493000,7,-9,0.132181,11.4018,0.1,0
1619592449085558000,8,-6,0.121015,10,0.1,0
1619592449093533000,9,-5,0.112769,10.2956,0.1,0
1619592449101562000,9,-3,0.105755,9.48683,0.1,0
1619592449109473000,8,-3,0.101482,8.544,0.1,0
1619592449117512000,6,-2,0.0980158,6.32456,0.1,0
1619592449125721000,5,-2,0.0961374,5.38516,0.1,0
1619592449133661000,4,-2,0.0945489,4.47214,0.1,0
1619592449141982000,2,-2,0.0930905,2.82843,0.1,0
1619592449149457000,2,-3,0.0914186,3.60555,0.1,0
1619592449157516000,1,-3,0.0887966,3.16228,0.1,0
1619592449165543000,0,-3,0.0859999,3,0.1,0
1619592449173397000,0,-4,0.0829717,4,0.1,0
1619592449181618000,0,-4,0.0789458,4,0.1,0
1619592449189560000,0,-4,0.0749352,4,0.1,0
1619592449197831000,-1,-5,0.0709427,5.09902,0.1,0
1619592449205433000,0,-3,0.0656605,3,0.1,0
1619592449213498000,-1,-4,0.0626883,4.12311,0.1,0
1619592449221669000,-1,-3,0.0584069,3.16228,0.1,0
1619592449229662000,-2,-2,0.0551129,2.82843,0.1,0
1619592449237608000,-2,-3,0.0524862,3.60555,0.1,0
1619592449245471000,-3,-2,0.0488936,3.60555,0.1,0
1619592449253512000,-3,-3,0.0460889,4.24264,0.1,0
1619592449261641000,-4,-4,0.0424016,5.65685,0.1,0
1619592449269933000,-5,-4,0.0377307,6.40312,0.1,0
1619592449277722000,-5,-4,0.0334958,6.40312,0.1,0
1619592449285372000,-6,-4,0.0301548,7.2111,0.1,0
1619592449293363000,-5,-4,0.0285079,6.40312,0.1,0
1619592449301332000,-4,-2,0.0280863,4.47214,0.1,0
1619592449309380000,-2,-1,0.0296543,2.23607,0.1,0
1619592449317184000,-1,-1,0.0306744,1.41421,0.1,0
1619592449333767000,0,0,0.030952,0,0.1,1
1619592449381797000,0,0,0.505943,0,0.133,0
1619592449437710000,4,2,0.505943,4.47214,0.133,0
1619592449445788000,6,2,0.503737,6.32456,0.133,0
1619592449453596000,10,4,0.499877,10.7703,0.133,0
1619592449461804000,15,3,0.493992,15.2971,0.133,0
1619592449469744000,18,4,0.483564,18.4391,0.133,0
1619592449477871000,20,4,0.471727,20.3961,0.133,0
1619592449487098000,22,4,0.458847,22.3607,0.133,0
1619592449493541000,23,2,0.445126,23.0868,0.133,0
1619592449501647000,25,-1,0.429989,25.02,0.133,0
1619592449509529000,26,-4,0.41196,26.3059,0.133,0
1619592449517517000,27,-8,0.391715,28.1603,0.133,0
1619592449525444000,27,-12,0.36837,29.5466,0.133,0
1619592449533789000,26,-16,0.342405,30.5287,0.133,0
1619592449541561000,23,-17,0.314183,28.6007,0.133,0
1619592449549538000,20,-19,0.287196,27.5862,0.133,0
1619592449557387000,16,-18,0.260236,24.0832,0.133,0
1619592449565728000,12,-17,0.236287,20.8087,0.133,0
1619592449573496000,8,-16,0.215115,17.8885,0.133,0
1619592449581640000,7,-16,0.196539,17.4642,0.133,0
1619592449589540000,4,-14,0.178357,14.5602,0.133,0
1619592449597593000,3,-12,0.163272,12.3693,0.133,0
1619592449605508000,1,-11,0.150528,11.0454,0.133,0
1619592449613594000,0,-9,0.13961,9,0.133,0
1619592449621451000,0,-10,0.131124,10,0.133,0
1619592449629593000,-1,-11,0.121847,11.0454,0.133,0
1619592449637289000,-2,-10,0.112413,10.198,0.133,0
1619592449645458000,-1,-10,0.104851,10.0499,0.133,0
1619592449653261000,-2,-9,0.0971962,9.21954,0.133,0
1619592449661923000,-1,-9,0.0915818,9.05539,0.133,0
1619592449669487000,-1,-9,0.0858824,9.05539,0.133,0
1619592449677381000,0,-8,0.0808845,8,0.133,0
1619592449685595000,1,-9,0.0763418,9.05539,0.133,0
1619592449693778000,1,-7,0.0710955,7.07107,0.133,0
1619592449701418000,2,-7,0.0674271,7.28011,0.133,0
1619592449710165000,2,-6,0.0633819,6.32456,0.133,0
1619592449717383000,2,-5,0.0601639,5.38516,0.133,0
1619592449725308000,2,-3,0.0575731,3.60555,0.133,0
1619592449733762000,1,-2,0.0553971,2.23607,0.133,0
1619592449741288000,1,-1,0.0543898,1.41421,0.133,0
1619592449749409000,1,-1,0.0533968,1.41421,0.133,0
1619592449853625000,3,2,0.0524264,3.60555,0.133,0
1619592449861332000,3,2,0.0491851,3.60555,0.133,0
1619592449869368000,4,3,0.0460221,5,0.133,0
1619592449878364000,5,3,0.0419827,5.83095,0.133,0
1619592449885485000,4,2,0.0372007,4.47214,0.133,0
1619592449894024000,3,2,0.0335685,3.60555,0.133,0
1619592449901669000,0,0,0.0311974,0,0.133,1
1619592449981539000,0,0,0.895698,0,0.133,0
1619592450093732000,0,-2,0.895698,2,0.133,0
1619592450102655000,-4,-7,0.894629,8.06226,0.133,0
1619592450110758000,-8,-10,0.887326,12.8062,0.133,0
1619592450117522000,-14,-12,0.874869,18.4391,0.133,0
1619592450126172000,-19,-16,0.855982,24.8395,0.133,0
1619592450134138000,-24,-16,0.830522,28.8444,0.133,0
1619592450141609000,-29,-16,0.800552,33.121,0.133,0
1619592450149305000,-32,-16,0.766053,35.7771,0.133,0
1619592450157371000,-38,-14,0.728839,40.4969,0.133,0
1619592450165345000,-41,-12,0.687267,42.72,0.133,0
1619592450173813000,-42,-12,0.644174,43.6807,0.133,0
1619592450181302000,-43,-12,0.600406,44.643,0.133,0
1619592450189491000,-44,-15,0.55605,46.4866,0.133,0
1619592450197273000,-44,-19,0.50942,47.927,0.133,0
1619592450205306000,-43,-20,0.46067,47.4236,0.133,0
1619592450213266000,-44,-17,0.412382,47.1699,0.133,0
1619592450221271000,-43,-14,0.365592,45.2217,0.133,0
1619592450229519000,-40,-15,0.322401,42.72,0.133,0
1619592450237512000,-36,-14,0.281845,38.6264,0.133,0
1619592450245660000,-27,-10,0.246108,28.7924,0.133,0
1619592450253475000,-18,-7,0.22075,19.3132,0.133,0
1619592450261577000,-12,-5,0.204249,13,0.133,0
1619592450269234000,-6,-4,0.193327,7.2111,0.133,0
1619592450277159000,-4,-3,0.186626,5,0.133,0
1619592450285129000,-1,-2,0.181887,2.23607,0.133,0
1619592450301264000,0,-1,0.179559,1,0.133,0
1619592450309243000,0,-2,0.178642,2,0.133,0
1619592450317222000,0,-1,0.176813,1,0.133,0
1619592450325454000,0,-2,0.175901,2,0.133,0
1619592450333319000,-1,-4,0.174081,4.12311,0.133,0
1619592450341287000,-3,-4,0.16994,5,0.133,0
1619592450349242000,-3,-5,0.164775,5.83095,0.133,0
1619592450357281000,-6,-6,0.158703,8.48528,0.133,0
1619592450365183000,-8,-7,0.15021,10.6301,0.133,0
1619592450373180000,-10,-7,0.139882,12.2066,0.133,0
1619592450381120000,-11,-7,0.128809,13.0384,0.133,0
1619592450389145000,-11,-7,0.117697,13.0384,0.133,0
1619592450397235000,-11,-6,0.107156,12.53,0.133,0
1619592450405262000,-10,-6,0.0983942,11.6619,0.133,0
1619592450413203000,-9,-7,0.0907564,11.4018,0.133,0
1619592450421608000,-8,-7,0.0831206,10.6301,0.133,0
1619592450429407000,-8,-8,0.0764343,11.3137,0.133,0
1619592450437572000,-7,-9,0.0698492,11.4018,0.133,0
1619592450445377000,-7,-9,0.0633833,11.4018,0.133,0
1619592450455447000,-5,-9,0.0586352,10.2956,0.133,0
1619592450461562000,-5,-8,0.0545798,9.43398,0.133,0
1619592450469318000,-4,-8,0.0530416,8.94427,0.133,0
1619592450477530000,-3,-6,0.0523604,6.7082,0.133,0
1619592450485587000,-3,-6,0.0529311,6.7082,0.133,0
1619592450493314000,-2,-4,0.0544008,4.47214,0.133,0
1619592450501427000,-1,-3,0.0558467,3.16228,0.133,0
1619592450510491000,-1,-2,0.0566367,2.23607,0.133,0
1619592450533898000,0,0,0.0576098,0,0.133,1
1619592450605700000,0,0,1.00662,0,0.133,0
1619592450629753000,1,4,1.00662,4.12311,0.133,0
1619592450637515000,1,5,1.0028,5.09902,0.133,0
1619592450645370000,3,5,0.998194,5.83095,0.133,0
1619592450653388000,5,7,0.992219,8.60233,0.133,0
1619592450661201000,9,9,0.983305,12.7279,0.133,0
1619592450669287000,14,10,0.970073,17.2047,0.133,0
1619592450677480000,19,12,0.952626,22.4722,0.133,0
1619592450685291000,22,14,0.930217,26.0768,0.133,0
1619592450693573000,26,16,0.904249,30.5287,0.133,0
1619592450701207000,28,17,0.874091,32.7567,0.133,0
1619592450709436000,32,20,0.841936,37.7359,0.133,0
1619592450717184000,34,21,0.804915,39.9625,0.133,0
1619592450726336000,36,21,0.766039,41.6773,0.133,0
1619592450735032000,36,22,0.726257,42.19,0.133,0
1619592450741710000,36,21,0.686052,41.6773,0.133,0
1619592450749929000,35,21,0.647213,40.8167,0.133,0
1619592450757811000,32,19,0.609522,37.2156,0.133,0
1619592450765269000,29,17,0.575833,33.6155,0.133,0
1619592450773633000,24,15,0.546088,28.3019,0.133,0
1619592450781740000,20,15,0.521088,25,0.133,0
1619592450789626000,17,15,0.498243,22.6716,0.133,0
1619592450797451000,13,17,0.476915,21.4009,0.133,0
1619592450805249000,11,18,0.455404,21.095,0.133,0
1619592450814250000,9,20,0.433754,21.9317,0.133,0
1619592450821230000,7,22,0.410939,23.0868,0.133,0
1619592450829237000,6,23,0.386939,23.7697,0.133,0
1619592450837262000,5,24,0.362363,24.5153,0.133,0
1619592450845245000,5,24,0.337251,24.5153,0.133,0
1619592450853250000,4,23,0.312208,23.3452,0.133,0
1619592450861540000,3,22,0.288632,22.2036,0.133,0
1619592450869293000,3,20,0.266584,20.2237,0.133,0
1619592450877419000,4,18,0.24658,18.4391,0.133,0
1619592450885203000,3,17,0.228084,17.2627,0.133,0
1619592450893282000,3,16,0.211141,16.2788,0.133,0
1619592450901206000,3,15,0.195267,15.2971,0.133,0
1619592450909250000,3,15,0.180455,15.2971,0.133,0
1619592450917297000,3,15,0.165851,15.2971,0.133,0
1619592450925599000,3,16,0.151516,16.2788,0.133,0
1619592450933877000,4,16,0.136754,16.4924,0.133,0
1619592450942040000,3,17,0.121817,17.2627,0.133,0
1619592450949281000,3,17,0.107698,17.2627,0.133,0
1619592450957307000,4,17,0.0948959,17.4642,0.133,0
1619592450965307000,4,15,0.0830521,15.5242,0.133,0
1619592450973334000,4,12,0.0742727,12.6491,0.133,0
1619592450981211000,4,10,0.0683638,10.7703,0.133,0
1619592450989226000,3,8,0.0643972,8.544,0.133,0
1619592450997153000,2,6,0.0627082,6.32456,0.133,0
1619592451005225000,1,4,0.0624969,4.12311,0.133,0
1619592451013495000,1,3,0.0630594,3.16228,0.133,0
1619592451029938000,0,1,0.0634352,1,0.133,0
1619592451061930000,0,0,0.0639063,0,0.133,1
1619592451069664000,1,1,0.7424,1.41421,0.133,1
1619592451125344000,0,0,0.743805,0,0.133,0
1619592451197823000,-1,1,0.743805,1.41421,0.133,0
1619592451205176000,-4,3,0.744248,5,0.133,0
1619592451213154000,-8,5,0.745119,9.43398,0.133,0
1619592451221208000,-14,6,0.746034,15.2315,0.133,0
1619592451229237000,-19,7,0.745346,20.2485,0.133,0
1619592451237189000,-24,5,0.743861,24.5153,0.133,0
1619592451245167000,-25,0,0.739111,25,0.133,0
1619592451253266000,-29,-5,0.729963,29.4279,0.133,0
1619592451261150000,-28,-12,0.715416,30.4631,0.133,0
1619592451269249000,-26,-21,0.695152,33.4215,0.133,0
1619592451277337000,-24,-30,0.667146,38.4187,0.133,0
1619592451285346000,-22,-36,0.631075,42.19,0.133,0
1619592451293544000,-16,-40,0.589751,43.0813,0.133,0
1619592451301339000,-14,-42,0.545764,44.2719,0.133,0
1619592451309265000,-11,-40,0.500203,41.4849,0.133,0
1619592451317186000,-9,-38,0.45727,39.0512,0.133,0
1619592451325358000,-7,-34,0.416747,34.7131,0.133,0
1619592451333393000,-6,-29,0.380664,29.6142,0.133,0
1619592451341441000,-5,-25,0.349895,25.4951,0.133,0
1619592451349343000,-4,-20,0.323405,20.3961,0.133,0
1619592451357176000,-4,-16,0.302221,16.4924,0.133,0
1619592451365194000,-4,-14,0.285188,14.5602,0.133,0
1619592451373254000,-4,-11,0.270246,11.7047,0.133,0
1619592451381421000,-4,-10,0.258442,10.7703,0.133,0
1619592451389181000,-3,-9,0.247715,9.48683,0.133,0
1619592451397197000,-3,-8,0.23814,8.544,0.133,0
1619592451405213000,-2,-7,0.229632,7.28011,0.133,0
1619592451413218000,-2,-6,0.222242,6.32456,0.133,0
1619592451421184000,-1,-6,0.215907,6.08276,0.133,0
1619592451429131000,-1,-5,0.209622,5.09902,0.133,0
1619592451437119000,-1,-6,0.204381,6.08276,0.133,0
1619592451445084000,-1,-6,0.198103,6.08276,0.133,0
1619592451453098000,-3,-7,0.191829,7.61577,0.133,0
1619592451461277000,-3,-8,0.184491,8.544,0.133,0
1619592451469235000,-4,-9,0.176163,9.84886,0.133,0
1619592451477325000,-3,-10,0.166887,10.4403,0.133,0
1619592451485201000,-2,-10,0.156629,10.198,0.133,0
1619592451493395000,-2,-10,0.146376,10.198,0.133,0
1619592451501340000,-1,-9,0.13618,9.05539,0.133,0
1619592451509241000,0,-8,0.126967,8,0.133,0
1619592451517435000,0,-9,0.118691,9,0.133,0
1619592451525417000,0,-10,0.109391,10,0.133,0
1619592451533335000,0,-10,0.0990735,10,0.133,0
1619592451541289000,0,-10,0.0887795,10,0.133,0
1619592451549388000,0,-10,0.0785179,10,0.133,0
1619592451557283000,0,-9,0.0683033,9,0.133,0
1619592451565298000,0,-8,0.0591704,8,0.133,0
1619592451573493000,-1,-7,0.0511259,7.07107,0.133,0
1619592451581815000,0,0,0.0445242,0,0.133,1
1619592451589449000,-1,-3,0.541755,3.16228,0.166,1
1619592451605273000,0,-1,0.544487,1,0.166,1
1619592451653471000,0,0,0.545491,0,0.166,0
1619592451669168000,-1,-1,0.545491,1.41421,0.166,0
1619592451677230000,-1,0,0.546219,1,0.166,0
1619592451685229000,-4,2,0.545946,4.47214,0.166,0
1619592451693247000,-1,3,0.542855,3.16228,0.166,0
1619592451701140000,0,5,0.539567,5,0.166,0
1619592451709156000,4,10,0.534533,10.7703,0.166,0
1619592451717194000,7,13,0.525586,14.7648,0.166,0
1619592451725144000,9,16,0.514627,18.3576,0.166,0
1619592451733312000,12,19,0.501586,22.4722,0.166,0
1619592451741276000,15,20,0.4871,25,0.166,0
1619592451749296000,18,23,0.473593,29.2062,0.166,0
1619592451757420000,20,25,0.459744,32.0156,0.166,0
1619592451765731000,21,26,0.446788,33.4215,0.166,0
1619592451773551000,21,27,0.435738,34.2053,0.166,0
1619592451781140000,19,27,0.42644,33.0151,0.166,0
1619592451789204000,15,27,0.418523,30.8869,0.166,0
1619592451797270000,10,27,0.410212,28.7924,0.166,0
1619592451805312000,6,28,0.400174,28.6356,0.166,0
1619592451813634000,1,27,0.388135,27.0185,0.166,0
1619592451821404000,-3,28,0.37408,28.1603,0.166,0
1619592451829260000,-6,26,0.357477,26.6833,0.166,0
1619592451837155000,-10,25,0.340498,26.9258,0.166,0
1619592451845175000,-14,22,0.321415,26.0768,0.166,0
1619592451853248000,-18,20,0.300558,26.9072,0.166,0
1619592451861212000,-21,17,0.277174,27.0185,0.166,0
1619592451869189000,-24,14,0.252181,27.7849,0.166,0
1619592451878169000,-26,12,0.225215,28.6356,0.166,0
1619592451885346000,-24,10,0.196903,26,0.166,0
1619592451893224000,-24,7,0.17127,25,0.166,0
1619592451901170000,-21,6,0.146123,21.8403,0.166,0
1619592451909302000,-20,4,0.124416,20.3961,0.166,0
1619592451917156000,-17,4,0.103958,17.4642,0.166,0
1619592451925285000,-15,3,0.086972,15.2971,0.166,0
1619592451933360000,-14,3,0.0723331,14.3178,0.166,0
1619592451941273000,-12,1,0.0593497,12.0416,0.166,0
1619592451949367000,-10,1,0.048333,10.0499,0.166,0
1619592451957530000,-8,0,0.0399482,8,0.166,0
1619592451965376000,-7,0,0.0335003,7,0.166,0
1619592451973164000,-8,-1,0.0286674,8.06226,0.166,0
1619592451981444000,-7,-1,0.0236978,7.07107,0.166,0
1619592451989393000,-7,-1,0.0210736,7.07107,0.166,0
1619592451997403000,-7,-1,0.0208594,7.07107,0.166,0
1619592452005422000,-8,0,0.0231222,8,0.166,0
1619592452014463000,-11,-1,0.0287219,11.0454,0.166,0
1619592452021368000,-10,-2,0.0375833,10.198,0.166,0
1619592452029473000,-9,-1,0.0462509,9.05539,0.166,0
1619592452037417000,-7,-1,0.0548638,7.07107,0.166,0
1619592452045524000,-5,0,0.0616766,5,0.166,0
1619592452053674000,-4,0,0.0667641,4,0.166,0
1619592452061446000,-3,0,0.0708468,3,0.166,0
1619592452069410000,-1,0,0.073915,1,0.166,0
1619592452077303000,-1,0,0.0749387,1,0.166,0
1619592452085688000,0,0,0.0759629,0,0.166,1
1619592452125502000,1,-1,0.973637,1.41421,0.1,1
1619592452133496000,3,-1,0.972199,3.16228,0.1,1
1619592452141916000,0,0,0.969003,0,0.1,0
1619592452149552000,5,-1,0.969003,5.09902,0.1,0
1619592452157518000,5,0,0.964054,5,0.1,0
1619592452165312000,8,2,0.959672,8.24621,0.1,0
1619592452173363000,9,7,0.953818,11.4018,0.1,0
1619592452181893000,9,12,0.95003,15,0.1,0
1619592452189484000,12,18,0.949339,21.6333,0.1,0
1619592452197508000,15,22,0.950045,26.6271,0.1,0
1619592452205279000,16,22,0.951358,27.2029,0.1,0
1619592452213684000,19,20,0.952673,27.5862,0.1,0
1619592452221340000,20,16,0.951105,25.6125,0.1,0
1619592452229382000,23,12,0.946802,25.9422,0.1,0
1619592452237552000,24,11,0.938087,26.4008,0.1,0
1619592452245571000,26,9,0.928602,27.5136,0.1,0
1619592452253815000,26,7,0.916899,26.9258,0.1,0
1619592452261424000,27,5,0.904373,27.4591,0.1,0
1619592452269434000,28,1,0.890281,28.0179,0.1,0
1619592452277335000,30,-4,0.872959,30.2655,0.1,0
1619592452285368000,31,-10,0.850847,32.573,0.1,0
1619592452293368000,32,-16,0.823613,35.7771,0.1,0
1619592452301401000,34,-23,0.791104,41.0488,0.1,0
1619592452309375000,33,-28,0.751751,43.2782,0.1,0
1619592452317350000,31,-32,0.708865,44.5533,0.1,0
1619592452325380000,31,-37,0.663709,48.2701,0.1,0
1619592452333385000,28,-38,0.614201,47.2017,0.1,0
1619592452341489000,25,-37,0.565418,44.6542,0.1,0
1619592452349363000,24,-36,0.519108,43.2666,0.1,0
1619592452357470000,21,-32,0.474246,38.2753,0.1,0
1619592452365514000,20,-29,0.434564,35.2278,0.1,0
1619592452373645000,19,-25,0.39818,31.4006,0.1,0
1619592452381725000,16,-22,0.36606,27.2029,0.1,0
1619592452389717000,13,-21,0.338205,24.6982,0.1,0
1619592452397757000,12,-19,0.312671,22.4722,0.1,0
1619592452405558000,8,-18,0.289497,19.6977,0.1,0
1619592452413567000,5,-16,0.268978,16.7631,0.1,0
1619592452421571000,2,-15,0.251636,15.1327,0.1,0
1619592452429792000,1,-13,0.236579,13.0384,0.1,0
1619592452437445000,-1,-12,0.22395,12.0416,0.1,0
1619592452445452000,-2,-11,0.21334,11.1803,0.1,0
1619592452453526000,-2,-10,0.204377,10.198,0.1,0
1619592452461447000,-2,-9,0.196575,9.21954,0.1,0
1619592452469496000,-1,-8,0.189906,8.06226,0.1,0
1619592452477405000,-1,-8,0.183714,8.06226,0.1,0
1619592452485486000,0,-8,0.177704,8,0.1,0
1619592452493521000,0,-9,0.171226,9,0.1,0
1619592452501602000,1,-10,0.164137,10.0499,0.1,0
1619592452509411000,2,-10,0.155815,10.198,0.1,0
1619592452517416000,2,-10,0.147009,10.198,0.1,0
1619592452525513000,2,-10,0.138459,10.198,0.1,0
1619592452533408000,3,-10,0.130214,10.4403,0.1,0
1619592452541374000,4,-9,0.121484,9.84886,0.1,0
1619592452549423000,4,-8,0.112798,8.94427,0.1,0
1619592452557461000,4,-7,0.104914,8.06226,0.1,0
1619592452565467000,4,-6,0.0977592,7.2111,0.1,0
1619592452573386000,4,-5,0.0912548,6.40312,0.1,0
1619592452581391000,4,-5,0.0853212,6.40312,0.1,0
1619592452589811000,4,-5,0.0795043,6.40312,0.1,0
1619592452597912000,4,-5,0.0738318,6.40312,0.1,0
1619592452605573000,5,-6,0.0683398,7.81025,0.1,0
1619592452613225000,5,-6,0.0618501,7.81025,0.1,0
1619592452621502000,5,-7,0.0557937,8.60233,0.1,0
1619592452629248000,6,-8,0.0503548,10,0.1,0
1619592452637473000,7,-7,0.045234,9.89949,0.1,0
1619592452645874000,7,-7,0.0407236,9.89949,0.1,0
1619592452653421000,6,-5,0.0385148,7.81025,0.1,0
1619592452661343000,6,-4,0.0379353,7.2111,0.1,0
1619592452669341000,0,0,0.0381435,0,0.1,1
1619592452677349000,3,-2,0.62513,3.60555,0.1,1
1619592452685415000,2,-1,0.622481,2.23607,0.1,1
1619592452693403000,1,-1,0.620651,1.41421,0.1,1
1619592452725872000,0,0,0.619844,0,0.1,0
1619592452733848000,-3,2,0.619844,3.60555,0.1,0
1619592452741500000,-2,3,0.622481,3.60555,0.1,0
1619592452749813000,-3,6,0.623904,6.7082,0.1,0
1619592452757327000,-2,10,0.625784,10.198,0.1,0
1619592452765383000,-1,14,0.625995,14.0357,0.1,0
1619592452773498000,2,18,0.624739,18.1108,0.1,0
1619592452781405000,4,23,0.620225,23.3452,0.1,0
1619592452789508000,5,28,0.613751,28.4429,0.1,0
1619592452797512000,6,32,0.606956,32.5576,0.1,0
1619592452805354000,8,38,0.60059,38.833,0.1,0
1619592452813659000,9,41,0.594549,41.9762,0.1,0
1619592452821857000,10,43,0.590695,44.1475,0.1,0
1619592452829592000,10,43,0.589549,44.1475,0.1,0
1619592452838035000,9,40,0.591985,41,0.1,0
1619592452845481000,13,34,0.597719,36.4005,0.1,0
1619592452853209000,17,26,0.599915,31.0644,0.1,0
1619592452861589000,21,15,0.596765,25.807,0.1,0
1619592452869649000,24,7,0.58577,25,0.1,0
1619592452877438000,27,-1,0.568596,27.0185,0.1,0
1619592452885537000,29,-7,0.544754,29.8329,0.1,0
1619592452893489000,31,-13,0.515951,33.6155,0.1,0
1619592452901377000,33,-16,0.481973,36.6742,0.1,0
1619592452909441000,33,-18,0.444584,37.5899,0.1,0
1619592452917384000,33,-19,0.406027,38.0789,0.1,0
1619592452925400000,31,-18,0.366926,35.8469,0.1,0
1619592452933387000,28,-18,0.330212,33.2866,0.1,0
1619592452941686000,26,-16,0.295964,30.5287,0.1,0
1619592452949349000,24,-15,0.264772,28.3019,0.1,0
1619592452957358000,23,-14,0.235955,26.9258,0.1,0
1619592452965456000,22,-13,0.208796,25.5539,0.1,0
1619592452973387000,19,-12,0.183377,22.4722,0.1,0
1619592452981518000,17,-10,0.161105,19.7231,0.1,0
1619592452989562000,14,-10,0.142113,17.2047,0.1,0
1619592452997571000,12,-9,0.125289,15,0.1,0
1619592453005385000,11,-9,0.110756,14.2127,0.1,0
1619592453013414000,11,-8,0.0970336,13.6015,0.1,0
1619592453022070000,9,-7,0.0846413,11.4018,0.1,0
1619592453029634000,9,-7,0.0745218,11.4018,0.1,0
1619592453037691000,8,-7,0.0649996,10.6301,0.1,0
1619592453045690000,7,-6,0.0564726,9.21954,0.1,0
