timestamp,dx,dy,D,speed,radius,buttons
1619591693382423000,1,18,0.283006,18.0278,0.166,0
1619591693390350000,1,18,0.270141,18.0278,0.166,0
1619591693398313000,0,17,0.256035,17,0.166,0
1619591693406328000,0,17,0.243555,17,0.166,0
1619591693414459000,0,17,0.231321,17,0.166,0
1619591693422379000,0,16,0.219375,16,0.166,0
1619591693430420000,0,15,0.208583,15,0.166,0
1619591693438487000,-1,15,0.198919,15.0333,0.166,0
1619591693446454000,-1,12,0.190299,12.0416,0.166,0
1619591693454279000,-2,11,0.182842,11.1803,0.166,0
1619591693462568000,-2,10,0.177931,10.198,0.166,0
1619591693470434000,-1,9,0.174073,9.05539,0.166,0
1619591693478276000,-1,8,0.168899,8.06226,0.166,0
1619591693486071000,-1,7,0.166037,7.07107,0.166,0
1619591693494244000,0,6,0.16337,6,0.166,0
1619591693502336000,1,8,0.160566,8.06226,0.166,0
1619591693510251000,1,7,0.15646,7.07107,0.166,0
1619591693518139000,1,6,0.152507,6.08276,0.166,0
1619591693526216000,2,5,0.150115,5.38516,0.166,0
1619591693534199000,2,5,0.14642,5.38516,0.166,0
1619591693542250000,2,4,0.142781,4.47214,0.166,0
1619591693550187000,1,4,0.14057,4.12311,0.166,0
1619591693558084000,2,3,0.138403,3.60555,0.166,0
1619591693566078000,2,3,0.135309,3.60555,0.166,0
1619591693574401000,3,2,0.133591,3.60555,0.166,0
1619591693582313000,3,2,0.129935,3.60555,0.166,0
1619591693590112000,3,2,0.127264,3.60555,0.166,0
1619591693598149000,4,2,0.123971,4.47214,0.166,0
1619591693606282000,5,1,0.12033,5.09902,0.166,0
1619591693614093000,7,1,0.116054,7.07107,0.166,0
1619591693622370000,7,2,0.110182,7.28011,0.166,0
1619591693630191000,7,2,0.104574,7.28011,0.166,0
1619591693637995000,8,1,0.0979908,8.06226,0.166,0
1619591693646076000,8,2,0.090815,8.24621,0.166,0
1619591693654305000,8,1,0.0846331,8.06226,0.166,0
1619591693662012000,7,2,0.0775227,7.28011,0.166,0
1619591693669848000,6,1,0.0719174,6.08276,0.166,0
1619591693677936000,4,1,0.0671976,4.12311,0.166,0
1619591693685871000,2,0,0.0630013,2,0.166,0
1619591693693870000,0,0,0.0620728,0,0.166,1
1619591693701869000,1,0,0.0620728,1,0.166,1
1619591693782151000,0,0,1.37156,0,0.133,0
1619591693790104000,0,-1,1.37156,1,0.133,0
1619591693798104000,0,-4,1.37078,4,0.133,0
1619591693806045000,0,-5,1.36845,5,0.133,0
1619591693814045000,0,-7,1.36536,7,0.133,0
1619591693821949000,1,-11,1.36072,11.0454,0.133,0
1619591693830692000,-1,-12,1.3545,12.0416,0.133,0
1619591693838222000,-2,-15,1.3469,15.1327,0.133,0
1619591693846066000,-2,-17,1.33556,17.1172,0.133,0
1619591693854091000,-3,-18,1.32499,18.2483,0.133,0
1619591693862116000,-4,-19,1.31152,19.4165,0.133,0
1619591693870354000,-5,-20,1.29737,20.6155,0.133,0
1619591693878049000,-8,-21,1.28255,22.4722,0.133,0
1619591693885957000,-8,-22,1.26484,23.4094,0.133,0
1619591693894029000,-11,-23,1.24719,25.4951,0.133,0
1619591693902279000,-15,-25,1.22664,29.1548,0.133,0
1619591693910096000,-19,-26,1.20316,32.2025,0.133,0
1619591693918202000,-23,-28,1.17598,36.2353,0.133,0
1619591693926136000,-29,-28,1.14512,40.3113,0.133,0
1619591693934360000,-32,-27,1.11124,41.8688,0.133,0
1619591693942234000,-33,-27,1.07583,42.638,0.133,0
1619591693950139000,-35,-27,1.03967,44.2041,0.133,0
1619591693958491000,-35,-27,1.00201,44.2041,0.133,0
1619591693965956000,-35,-26,0.965127,43.6005,0.133,0
1619591693974734000,-35,-26,0.928248,43.6005,0.133,0
1619591693982089000,-35,-27,0.891404,44.2041,0.133,0
1619591693989981000,-35,-26,0.853847,43.6005,0.133,0
1619591693998142000,-35,-26,0.81707,43.6005,0.133,0
1619591694006007000,-36,-26,0.781063,44.4072,0.133,0
1619591694014074000,-40,-23,0.744385,46.1411,0.133,0
1619591694021909000,-42,-23,0.706481,47.8853,0.133,0
1619591694030003000,-40,-22,0.668092,45.6508,0.133,0
1619591694038014000,-38,-22,0.631446,43.909,0.133,0
1619591694046053000,-36,-20,0.596426,41.1825,0.133,0
1619591694054029000,-33,-19,0.564626,38.0789,0.133,0
1619591694062441000,-31,-18,0.535234,35.8469,0.133,0
1619591694070012000,-28,-16,0.506774,32.249,0.133,0
1619591694077977000,-26,-15,0.482697,30.0167,0.133,0
1619591694086107000,-24,-15,0.459784,28.3019,0.133,0
1619591694094007000,-21,-15,0.437919,25.807,0.133,0
1619591694102150000,-20,-15,0.418217,25,0.133,0
1619591694110116000,-18,-15,0.398721,23.4307,0.133,0
1619591694118111000,-16,-15,0.380877,21.9317,0.133,0
1619591694126124000,-14,-15,0.362696,20.5183,0.133,0
1619591694134035000,-13,-15,0.346005,19.8494,0.133,0
1619591694142077000,-12,-14,0.330279,18.4391,0.133,0
1619591694150184000,-10,-13,0.314608,16.4012,0.133,0
1619591694158065000,-8,-12,0.301734,14.4222,0.133,0
1619591694166090000,-7,-12,0.289302,13.8924,0.133,0
1619591694173983000,-7,-11,0.277288,13.0384,0.133,0
1619591694181997000,-7,-11,0.266641,13.0384,0.133,0
1619591694190062000,-7,-11,0.255618,13.0384,0.133,0
1619591694198418000,-6,-11,0.244617,12.53,0.133,0
1619591694206793000,-7,-11,0.234006,13.0384,0.133,0
1619591694214066000,-7,-9,0.223405,11.4018,0.133,0
1619591694223193000,-6,-8,0.214433,10,0.133,0
1619591694230131000,-4,-7,0.206835,8.06226,0.133,0
1619591694238402000,-4,-6,0.19992,7.2111,0.133,0
1619591694246251000,-2,-4,0.194001,4.47214,0.133,0
1619591694254034000,-2,-4,0.190392,4.47214,0.133,0
1619591694261996000,0,-4,0.185794,4,0.133,0
1619591694270660000,0,-6,0.182811,6,0.133,0
1619591694277962000,-2,-8,0.177852,8.24621,0.133,0
1619591694285979000,-3,-8,0.171589,8.544,0.133,0
1619591694293982000,-5,-9,0.163686,10.2956,0.133,0
1619591694301995000,-6,-11,0.155469,12.53,0.133,0
1619591694309978000,-7,-11,0.144978,13.0384,0.133,0
1619591694318007000,-7,-13,0.134524,14.7648,0.133,0
1619591694326007000,-8,-12,0.121839,14.4222,0.133,0
1619591694334035000,-9,-11,0.111056,14.2127,0.133,0
1619591694342060000,-8,-11,0.100521,13.6015,0.133,0
1619591694350395000,-6,-9,0.0903187,10.8167,0.133,0
1619591694357926000,-6,-8,0.0817125,10,0.133,0
1619591694366174000,-4,-8,0.0753729,8.94427,0.133,0
1619591694373895000,-4,-7,0.0682821,8.06226,0.133,0
1619591694381915000,-2,-8,0.0634329,8.24621,0.133,0
1619591694390741000,-2,-7,0.0563816,7.28011,0.133,0
1619591694398024000,-2,-7,0.0506687,7.28011,0.133,0
1619591694406113000,-2,-7,0.0461883,7.28011,0.133,0
1619591694414834000,-2,-7,0.0406277,7.28011,0.133,0
1619591694421970000,-2,-5,0.0358063,5.38516,0.133,0
1619591694430094000,-2,-5,0.0333226,5.38516,0.133,0
1619591694438315000,-1,-3,0.030651,3.16228,0.133,0
1619591694446136000,-1,-3,0.0298236,3.16228,0.133,0
1619591694454420000,-1,-3,0.0284873,3.16228,0.133,0
1619591694462381000,-1,-2,0.0280629,2.23607,0.133,0
1619591694470392000,0,0,0.0278277,0,0.133,1
1619591694486226000,0,-1,0.0278277,1,0.133,1
1619591694494133000,0,-1,1.38627,1,0.166,1
1619591694558010000,0,0,1.38677,0,0.166,0
1619591694573922000,1,-1,1.38677,1.41421,0.166,0
1619591694581897000,1,-1,1.38585,1.41421,0.166,0
1619591694589997000,3,-1,1.38543,3.16228,0.166,0
1619591694597875000,2,0,1.38318,2,0.166,0
1619591694605931000,4,-1,1.38226,4.12311,0.166,0
1619591694613895000,5,-1,1.38002,5.09902,0.166,0
1619591694622551000,7,-1,1.37595,7.07107,0.166,0
1619591694629954000,8,0,1.37189,8,0.166,0
1619591694637835000,12,0,1.36551,12,0.166,0
1619591694645865000,14,0,1.35641,14,0.166,0
1619591694653932000,19,2,1.34643,19.105,0.166,0
1619591694661951000,20,3,1.33181,20.2237,0.166,0
1619591694669874000,24,4,1.3149,24.3311,0.166,0
1619591694677997000,26,7,1.29622,26.9258,0.166,0
1619591694686062000,28,9,1.2733,29.4109,0.166,0
1619591694693853000,30,11,1.24988,31.9531,0.166,0
1619591694701882000,31,12,1.22273,33.2415,0.166,0
1619591694710104000,31,10,1.19506,32.573,0.166,0
1619591694717845000,31,8,1.1685,32.0156,0.166,0
1619591694725844000,31,7,1.1422,31.7805,0.166,0
1619591694733924000,31,6,1.11685,31.5753,0.166,0
1619591694741847000,32,8,1.09213,32.9848,0.166,0
1619591694749844000,34,9,1.06606,35.171,0.166,0
1619591694757853000,35,12,1.03719,37,0.166,0
1619591694765945000,37,13,1.00636,39.2173,0.166,0
1619591694773839000,37,16,0.974753,40.3113,0.166,0
1619591694781840000,39,19,0.94142,43.382,0.166,0
1619591694789865000,42,21,0.904621,46.9574,0.166,0
1619591694798047000,42,21,0.865565,46.9574,0.166,0
1619591694805840000,41,23,0.826561,47.0106,0.166,0
1619591694814021000,41,25,0.786357,48.0208,0.166,0
1619591694822193000,39,27,0.746386,47.4342,0.166,0
1619591694829995000,38,28,0.705991,47.2017,0.166,0
1619591694837886000,37,28,0.665789,46.4004,0.166,0
1619591694845852000,37,28,0.626412,46.4004,0.166,0
1619591694853896000,37,25,0.587035,44.6542,0.166,0
1619591694861941000,36,24,0.548754,43.2666,0.166,0
1619591694870030000,34,24,0.512129,41.6173,0.166,0
1619591694877929000,33,23,0.476978,40.2244,0.166,0
1619591694885856000,32,21,0.442654,38.2753,0.166,0
1619591694893853000,32,20,0.410466,37.7359,0.166,0
1619591694902129000,30,19,0.378975,35.5106,0.166,0
1619591694909921000,27,18,0.349122,32.45,0.166,0
1619591694917917000,25,16,0.32156,29.6816,0.166,0
1619591694925928000,23,14,0.296196,26.9258,0.166,0
1619591694933993000,21,13,0.273844,24.6982,0.166,0
1619591694941896000,18,12,0.25309,21.6333,0.166,0
1619591694949898000,16,10,0.235358,18.868,0.166,0
1619591694957882000,13,9,0.219868,15.8114,0.166,0
1619591694965857000,11,8,0.206636,13.6015,0.166,0
1619591694973985000,9,6,0.194884,10.8167,0.166,0
1619591694982084000,7,6,0.186854,9.21954,0.166,0
1619591694990224000,7,5,0.178788,8.60233,0.166,0
1619591694997999000,5,5,0.171503,7.07107,0.166,0
1619591695005942000,4,5,0.165619,6.40312,0.166,0
1619591695013858000,4,4,0.159658,5.65685,0.166,0
1619591695021983000,2,3,0.155244,3.60555,0.166,0
1619591695029927000,2,2,0.152301,2.82843,0.166,0
1619591695037948000,1,1,0.149359,1.41421,0.166,0
1619591695069924000,0,1,0.148587,1,0.166,0
1619591695077921000,-1,2,0.147818,2.23607,0.166,0
1619591695086136000,-1,1,0.147052,1.41421,0.166,0
1619591695093995000,0,2,0.147004,2,0.166,0
1619591695102201000,-1,4,0.145497,4.12311,0.166,0
1619591695110795000,0,3,0.144001,3,0.166,0
1619591695117958000,0,5,0.142539,5,0.166,0
1619591695125953000,0,6,0.139662,6,0.166,0
1619591695134079000,0,6,0.13616,6,0.166,0
1619591695142039000,0,7,0.13277,7,0.166,0
1619591695150038000,0,8,0.128861,8,0.166,0
1619591695158454000,1,9,0.125144,9.05539,0.166,0
1619591695166477000,1,8,0.119632,8.06226,0.166,0
1619591695174121000,1,8,0.1155,8.06226,0.166,0
1619591695182285000,2,8,0.112027,8.24621,0.166,0
1619591695190150000,2,8,0.107448,8.24621,0.166,0
1619591695198313000,2,8,0.102707,8.24621,0.166,0
1619591695206393000,3,7,0.0996323,7.61577,0.166,0
1619591695213890000,2,5,0.0948614,5.38516,0.166,0
1619591695221975000,2,5,0.0928547,5.38516,0.166,0
1619591695230082000,2,4,0.0899816,4.47214,0.166,0
1619591695237894000,0,0,0.0872629,0,0.166,1
1619591695246171000,1,1,1.38605,1.41421,0.2,1
1619591695310238000,0,0,1.38605,0,0.2,0
1619591695318394000,-1,1,1.38605,1.41421,0.2,0
1619591695326440000,-3,-1,1.38594,3.16228,0.2,0
1619591695334180000,-6,-3,1.38295,6.7082,0.2,0
1619591695342046000,-9,-5,1.37799,10.2956,0.2,0
1619591695350239000,-12,-7,1.37121,13.8924,0.2,0
1619591695358178000,-15,-9,1.36158,17.4929,0.2,0
1619591695366202000,-19,-12,1.35006,22.4722,0.2,0
1619591695374009000,-23,-14,1.33488,26.9258,0.2,0
1619591695382301000,-28,-17,1.3179,32.7567,0.2,0
1619591695390524000,-32,-20,1.29641,37.7359,0.2,0
1619591695397877000,-34,-23,1.27265,41.0488,0.2,0
1619591695405992000,-35,-25,1.24742,43.0116,0.2,0
1619591695413969000,-36,-25,1.22231,43.8292,0.2,0
1619591695422096000,-39,-23,1.19759,45.2769,0.2,0
1619591695430043000,-41,-21,1.17021,46.0652,0.2,0
1619591695437866000,-41,-17,1.1419,44.3847,0.2,0
1619591695445952000,-39,-16,1.11227,42.1545,0.2,0
1619591695454013000,-38,-15,1.0858,40.8534,0.2,0
1619591695461982000,-36,-15,1.05948,39,0.2,0
1619591695470065000,-35,-13,1.03462,37.3363,0.2,0
1619591695477961000,-36,-10,1.0118,37.3631,0.2,0
1619591695486011000,-36,-9,0.986278,37.108,0.2,0
1619591695494035000,-36,-8,0.962117,36.8782,0.2,0
1619591695501872000,-37,-7,0.937469,37.6563,0.2,0
1619591695509979000,-37,-4,0.911344,37.2156,0.2,0
1619591695517938000,-37,-2,0.885105,37.054,0.2,0
1619591695525952000,-36,-1,0.858704,36.0139,0.2,0
1619591695534340000,-37,3,0.833014,37.1214,0.2,0
1619591695541879000,-37,5,0.803688,37.3363,0.2,0
1619591695550217000,-37,7,0.774934,37.6563,0.2,0
1619591695558123000,-39,10,0.745262,40.2616,0.2,0
1619591695566128000,-40,12,0.712887,41.7612,0.2,0
1619591695574113000,-42,16,0.679512,44.9444,0.2,0
1619591695581890000,-43,19,0.641937,47.0106,0.2,0
1619591695590068000,-44,21,0.603285,48.7545,0.2,0
1619591695597985000,-43,21,0.56268,47.8539,0.2,0
1619591695606070000,-40,21,0.523027,45.1774,0.2,0
1619591695614158000,-38,18,0.485284,42.0476,0.2,0
1619591695622257000,-35,16,0.451103,38.4838,0.2,0
1619591695630209000,-32,15,0.419382,35.3412,0.2,0
1619591695638026000,-29,14,0.390189,32.2025,0.2,0
1619591695646200000,-25,14,0.36412,28.6531,0.2,0
1619591695654156000,-22,13,0.341217,25.5539,0.2,0
1619591695662101000,-19,12,0.319889,22.4722,0.2,0
1619591695670409000,-17,12,0.301556,20.8087,0.2,0
1619591695678380000,-15,11,0.283987,18.6011,0.2,0
1619591695686139000,-14,10,0.267936,17.2047,0.2,0
1619591695694187000,-12,9,0.254095,15,0.2,0
1619591695701982000,-10,8,0.241761,12.8062,0.2,0
1619591695710088000,-8,6,0.230808,10,0.2,0
1619591695717993000,-7,7,0.223601,9.89949,0.2,0
1619591695725954000,-6,6,0.214802,8.48528,0.2,0
1619591695734168000,-5,7,0.207473,8.60233,0.2,0
1619591695741859000,-5,7,0.199998,8.60233,0.2,0
1619591695750245000,-5,8,0.192525,9.43398,0.2,0
1619591695757922000,-5,8,0.185056,9.43398,0.2,0
1619591695766018000,-6,8,0.176796,10,0.2,0
1619591695774053000,-6,8,0.168661,10,0.2,0
1619591695782201000,-6,7,0.159735,9.21954,0.2,0
1619591695790206000,-7,6,0.152391,9.21954,0.2,0
1619591695797867000,-8,5,0.144378,9.43398,0.2,0
1619591695805894000,-9,4,0.137187,9.84886,0.2,0
1619591695813873000,-10,4,0.128758,10.7703,0.2,0
1619591695821883000,-11,3,0.121311,11.4018,0.2,0
1619591695830040000,-11,3,0.114398,11.4018,0.2,0
1619591695837956000,-11,2,0.10698,11.1803,0.2,0
1619591695845897000,-12,3,0.101888,12.3693,0.2,0
1619591695853964000,-12,4,0.0954815,12.6491,0.2,0
1619591695862069000,-11,4,0.0894481,11.7047,0.2,0
1619591695870114000,-10,5,0.0845381,11.1803,0.2,0
1619591695877895000,-9,6,0.079553,10.8167,0.2,0
1619591695885946000,-8,6,0.0743542,10,0.2,0
1619591695893933000,-7,6,0.0698121,9.21954,0.2,0
1619591695901991000,-6,6,0.0659644,8.48528,0.2,0
1619591695910095000,-5,7,0.0625663,8.60233,0.2,0
1619591695918022000,-5,6,0.0584873,7.81025,0.2,0
1619591695926162000,-5,6,0.0560087,7.81025,0.2,0
1619591695934065000,-4,5,0.0550512,6.40312,0.2,0
1619591695941998000,-4,5,0.0532419,6.40312,0.2,0
1619591695950224000,0,0,0.0535466,0,0.2,1
1619591695957975000,-2,2,1.27593,2.82843,0.166,1
1619591695966294000,-1,1,1.27691,1.41421,0.166,1
1619591696014728000,1,1,1.2779,1.41421,0.166,1
1619591696022145000,1,0,1.27681,1,0.166,1
1619591696030304000,0,0,1.27577,0,0.166,0
1619591696038275000,4,-2,1.27577,4.47214,0.166,0
1619591696046411000,5,-4,1.27275,6.40312,0.166,0
1619591696054236000,6,-6,1.26875,8.48528,0.166,0
1619591696062131000,8,-9,1.26384,12.0416,0.166,0
1619591696070141000,12,-11,1.25805,16.2788,0.166,0
1619591696078162000,16,-13,1.24829,20.6155,0.166,0
1619591696086047000,20,-16,1.23567,25.6125,0.166,0
1619591696094000000,24,-19,1.22026,30.6105,0.166,0
1619591696101987000,26,-21,1.20111,33.4215,0.166,0
1619591696110355000,29,-22,1.18146,36.4005,0.166,0
1619591696117994000,32,-23,1.15921,39.4081,0.166,0
1619591696125954000,36,-22,1.1355,42.19,0.166,0
1619591696134270000,40,-22,1.10903,45.6508,0.166,0
1619591696142276000,42,-17,1.079,45.31,0.166,0
1619591696150341000,43,-14,1.04761,45.2217,0.166,0
1619591696158194000,43,-9,1.01491,43.9318,0.166,0
1619591696166246000,44,-4,0.981776,44.1814,0.166,0
1619591696174264000,44,-2,0.94651,44.0454,0.166,0
1619591696182164000,40,0,0.91113,40,0.166,0
1619591696190337000,40,3,0.878282,40.1123,0.166,0
1619591696198277000,38,6,0.845577,38.4708,0.166,0
1619591696206338000,37,6,0.813267,37.4833,0.166,0
1619591696214271000,37,7,0.78099,37.6563,0.166,0
1619591696222376000,36,7,0.749735,36.6742,0.166,0
1619591696230247000,36,7,0.719153,36.6742,0.166,0
1619591696238325000,36,9,0.687615,37.108,0.166,0
1619591696246138000,35,12,0.656728,37,0.166,0
1619591696254043000,34,12,0.624779,36.0555,0.166,0
1619591696262048000,32,12,0.594788,34.176,0.166,0
1619591696271696000,32,12,0.566132,34.176,0.166,0
1619591696278234000,31,12,0.537118,33.2415,0.166,0
1619591696286233000,30,12,0.508105,32.311,0.166,0
1619591696294151000,28,11,0.481051,30.0832,0.166,0
1619591696302082000,27,11,0.455333,29.1548,0.166,0
1619591696310269000,24,10,0.430596,26,0.166,0
1619591696318138000,22,8,0.408175,23.4094,0.166,0
1619591696326055000,19,8,0.388414,20.6155,0.166,0
1619591696334040000,16,6,0.371252,17.088,0.166,0
1619591696342150000,13,6,0.35675,14.3178,0.166,0
1619591696350218000,11,5,0.344216,12.083,0.166,0
1619591696358364000,8,4,0.333995,8.94427,0.166,0
1619591696366263000,6,4,0.32707,7.2111,0.166,0
1619591696374207000,5,3,0.321136,5.83095,0.166,0
1619591696382222000,3,3,0.316195,4.24264,0.166,0
1619591696390385000,2,2,0.312577,2.82843,0.166,0
1619591696398582000,2,1,0.310944,2.23607,0.166,0
1619591696406176000,1,1,0.308643,1.41421,0.166,0
1619591696423380000,1,2,0.307334,2.23607,0.166,0
1619591696438180000,1,2,0.306027,2.23607,0.166,0
1619591696446337000,2,2,0.305409,2.82843,0.166,0
1619591696454057000,3,2,0.303112,3.60555,0.166,0
1619591696462162000,5,3,0.300513,5.83095,0.166,0
1619591696470312000,9,4,0.294629,9.84886,0.166,0
1619591696478173000,11,5,0.286753,12.083,0.166,0
1619591696486054000,14,6,0.276589,15.2315,0.166,0
1619591696494030000,15,6,0.264146,16.1555,0.166,0
1619591696502187000,16,4,0.249707,16.4924,0.166,0
1619591696510284000,15,4,0.235821,15.5242,0.166,0
1619591696518050000,14,3,0.22294,14.3178,0.166,0
1619591696526098000,13,1,0.211064,13.0384,0.166,0
1619591696534040000,12,1,0.200045,12.0416,0.166,0
1619591696542070000,12,1,0.189766,12.0416,0.166,0
1619591696550288000,12,2,0.180503,12.1655,0.166,0
1619591696558118000,13,3,0.169946,13.3417,0.166,0
1619591696566144000,14,3,0.158409,14.3178,0.166,0
1619591696574080000,15,3,0.146552,15.2971,0.166,0
1619591696582319000,14,2,0.13406,14.1421,0.166,0
1619591696590354000,12,2,0.121605,12.1655,0.166,0
1619591696598143000,11,2,0.111521,11.1803,0.166,0
1619591696606122000,9,2,0.102061,9.21954,0.166,0
1619591696614261000,7,2,0.0945372,7.28011,0.166,0
1619591696622146000,5,1,0.0884021,5.09902,0.166,0
1619591696630309000,3,1,0.0841813,3.16228,0.166,0
1619591696638563000,0,0,0.081853,0,0.166,1
1619591696646167000,1,0,1.05853,1,0.166,1
1619591696718351000,0,0,1.05956,0,0.166,0
1619591696734652000,1,-1,1.05956,1.41421,0.166,0
1619591696742259000,-2,-1,1.06042,2.23607,0.166,0
1619591696750267000,-1,-3,1.0582,3.16228,0.166,0
1619591696758100000,-3,-5,1.05685,5.83095,0.166,0
1619591696766107000,-3,-6,1.05415,6.7082,0.166,0
1619591696774102000,-5,-7,1.05131,8.60233,0.166,0
1619591696782113000,-5,-9,1.04526,10.2956,0.166,0
1619591696790177000,-7,-12,1.04012,13.8924,0.166,0
1619591696797961000,-11,-15,1.03359,18.6011,0.166,0
1619591696806326000,-14,-18,1.02277,22.8035,0.166,0
1619591696814297000,-19,-21,1.00865,28.3196,0.166,0
1619591696822294000,-24,-21,0.991442,31.8904,0.166,0
1619591696830310000,-30,-19,0.969302,35.5106,0.166,0
1619591696838301000,-35,-16,0.943328,38.4838,0.166,0
1619591696846085000,-39,-14,0.912518,41.4367,0.166,0
1619591696854115000,-42,-12,0.878808,43.6807,0.166,0
1619591696862114000,-43,-12,0.843159,44.643,0.166,0
1619591696870026000,-44,-6,0.806582,44.4072,0.166,0
