timestamp,dx,dy,D,speed,radius,buttons
1619591806046413000,-5,3,0.0656708,5.83095,0.2,0
1619591806054388000,-3,3,0.0668675,4.24264,0.2,0
1619591806062228000,-3,3,0.0668892,4.24264,0.2,0
1619591806070409000,-2,3,0.0670657,3.60555,0.2,0
1619591806078423000,-1,3,0.0673707,3.16228,0.2,0
1619591806086553000,-1,1,0.0663506,1.41421,0.2,0
1619591806094798000,0,0,0.0657568,0,0.2,1
1619591806174384000,0,0,1.45112,0,0.2,0
1619591806182324000,3,-1,1.45112,3.16228,0.2,0
1619591806190387000,3,-1,1.44879,3.16228,0.2,0
1619591806198347000,4,-3,1.44646,5,0.2,0
1619591806206164000,6,-5,1.44181,7.81025,0.2,0
1619591806214101000,9,-5,1.43535,10.2956,0.2,0
1619591806222508000,12,-6,1.42699,13.4164,0.2,0
1619591806230335000,14,-6,1.41535,15.2315,0.2,0
1619591806238586000,14,-5,1.40277,14.8661,0.2,0
1619591806246606000,14,-4,1.38966,14.5602,0.2,0
1619591806254408000,14,-3,1.3775,14.3178,0.2,0
1619591806262002000,14,-3,1.3662,14.3178,0.2,0
1619591806270277000,16,-3,1.35353,16.2788,0.2,0
1619591806278325000,18,-4,1.34034,18.4391,0.2,0
1619591806286342000,21,-5,1.32484,21.587,0.2,0
1619591806294044000,24,-8,1.30702,25.2982,0.2,0
1619591806302235000,27,-10,1.286,28.7924,0.2,0
1619591806310654000,30,-14,1.26171,33.1059,0.2,0
1619591806317955000,35,-18,1.23327,39.3573,0.2,0
1619591806326345000,39,-20,1.20023,43.8292,0.2,0
1619591806334641000,42,-21,1.16298,46.9574,0.2,0
1619591806342521000,43,-23,1.12295,48.7647,0.2,0
1619591806351091000,43,-27,1.08105,50.774,0.2,0
1619591806358599000,45,-29,1.03835,53.535,0.2,0
1619591806366362000,45,-26,0.993876,51.9711,0.2,0
1619591806374072000,46,-25,0.949768,52.3546,0.2,0
1619591806382021000,47,-23,0.904726,52.3259,0.2,0
1619591806390268000,48,-22,0.860947,52.8015,0.2,0
1619591806398138000,50,-22,0.816214,54.626,0.2,0
1619591806406369000,49,-21,0.769572,53.3104,0.2,0
1619591806414012000,46,-19,0.7243,49.7695,0.2,0
1619591806421953000,45,-15,0.682309,47.4342,0.2,0
1619591806430112000,45,-13,0.641991,46.8402,0.2,0
1619591806438115000,42,-13,0.602129,43.9659,0.2,0
1619591806446180000,39,-13,0.56559,41.1096,0.2,0
1619591806454030000,35,-13,0.53054,37.3363,0.2,0
1619591806462186000,32,-12,0.499276,34.176,0.2,0
1619591806470291000,27,-10,0.470805,28.7924,0.2,0
1619591806478026000,24,-9,0.446556,25.632,0.2,0
1619591806486188000,21,-8,0.424187,22.4722,0.2,0
1619591806494044000,18,-7,0.405553,19.3132,0.2,0
1619591806502072000,15,-7,0.38879,16.5529,0.2,0
1619591806510297000,13,-5,0.374815,13.9284,0.2,0
1619591806517974000,11,-5,0.362716,12.083,0.2,0
1619591806526055000,8,-5,0.352474,9.43398,0.2,0
1619591806534314000,7,-4,0.34501,8.06226,0.2,0
1619591806542178000,5,-2,0.338022,5.38516,0.2,0
1619591806550261000,3,-2,0.333364,3.60555,0.2,0
1619591806558101000,2,-2,0.33056,2.82843,0.2,0
1619591806565941000,2,-1,0.328231,2.23607,0.2,0
1619591806574104000,1,-1,0.325902,1.41421,0.2,0
1619591806582379000,2,-1,0.324501,2.23607,0.2,0
1619591806590351000,2,-1,0.323101,2.23607,0.2,0
1619591806598131000,4,-2,0.321244,4.47214,0.2,0
1619591806606023000,5,-2,0.317514,5.38516,0.2,0
1619591806614065000,6,-2,0.312855,6.32456,0.2,0
1619591806622223000,7,-2,0.307744,7.28011,0.2,0
1619591806630232000,8,-2,0.301235,8.24621,0.2,0
1619591806638125000,8,-3,0.29473,8.544,0.2,0
1619591806645931000,9,-3,0.287308,9.48683,0.2,0
1619591806654166000,10,-4,0.279894,10.7703,0.2,0
1619591806661938000,10,-4,0.270581,10.7703,0.2,0
1619591806670200000,12,-5,0.261765,13,0.2,0
1619591806679139000,12,-5,0.250628,13,0.2,0
1619591806687118000,13,-5,0.239498,13.9284,0.2,0
1619591806694575000,14,-5,0.227472,14.8661,0.2,0
1619591806702705000,13,-6,0.215464,14.3178,0.2,0
1619591806710343000,13,-6,0.202946,14.3178,0.2,0
1619591806718058000,13,-6,0.191331,14.3178,0.2,0
1619591806726079000,13,-7,0.178828,14.7648,0.2,0
1619591806734404000,13,-7,0.166681,14.7648,0.2,0
1619591806742783000,12,-7,0.154192,13.8924,0.2,0
1619591806750640000,11,-6,0.142046,12.53,0.2,0
1619591806758064000,9,-5,0.131337,10.2956,0.2,0
1619591806766053000,8,-5,0.122947,9.43398,0.2,0
1619591806774164000,7,-4,0.114558,8.06226,0.2,0
1619591806782004000,5,-3,0.108487,5.83095,0.2,0
1619591806790128000,4,-3,0.103293,5,0.2,0
1619591806798072000,3,-2,0.0986602,3.60555,0.2,0
1619591806806085000,1,-1,0.0957834,1.41421,0.2,0
1619591806815092000,0,0,0.0943466,0,0.2,1
1619591806903051000,0,0,0.285331,0,0.2,0
1619591806950550000,-2,0,0.285331,2,0.2,0
1619591806958445000,-5,1,0.286949,5.09902,0.2,0
1619591806966321000,-5,1,0.290851,5.09902,0.2,0
1619591806975110000,-7,2,0.294764,7.28011,0.2,0
1619591806982214000,-9,3,0.300149,9.48683,0.2,0
1619591806990192000,-9,5,0.308024,10.2956,0.2,0
1619591806998736000,-10,5,0.316352,11.1803,0.2,0
1619591807006123000,-10,5,0.325517,11.1803,0.2,0
1619591807014497000,-10,4,0.334691,10.7703,0.2,0
1619591807022309000,-10,2,0.344101,10.198,0.2,0
1619591807030324000,-9,1,0.352083,9.05539,0.2,0
1619591807038247000,-8,0,0.358644,8,0.2,0
1619591807046662000,-8,0,0.364647,8,0.2,0
1619591807054123000,-9,-2,0.36983,9.21954,0.2,0
1619591807062090000,-7,-4,0.37566,8.06226,0.2,0
1619591807070398000,-7,-4,0.37839,8.06226,0.2,0
1619591807078350000,-4,-5,0.38209,6.40312,0.2,0
1619591807086185000,-1,-6,0.382656,6.08276,0.2,0
1619591807094048000,4,-7,0.380966,8.06226,0.2,0
1619591807101975000,11,-8,0.375189,13.6015,0.2,0
1619591807109999000,16,-10,0.363963,18.868,0.2,0
1619591807118028000,20,-12,0.347586,23.3238,0.2,0
1619591807126013000,22,-14,0.32755,26.0768,0.2,0
1619591807133930000,24,-14,0.305114,27.7849,0.2,0
1619591807141924000,24,-14,0.282259,27.7849,0.2,0
1619591807149914000,24,-15,0.258,28.3019,0.2,0
1619591807157901000,22,-13,0.234675,25.5539,0.2,0
1619591807165889000,21,-12,0.212766,24.1868,0.2,0
1619591807173895000,17,-11,0.192734,20.2485,0.2,0
1619591807182539000,14,-9,0.175504,16.6433,0.2,0
1619591807189953000,10,-7,0.160626,12.2066,0.2,0
1619591807197910000,7,-7,0.150869,9.89949,0.2,0
1619591807205913000,5,-6,0.143555,7.81025,0.2,0
1619591807213933000,3,-6,0.136726,6.7082,0.2,0
1619591807221912000,2,-5,0.132876,5.38516,0.2,0
1619591807229866000,1,-4,0.129495,4.12311,0.2,0
1619591807237980000,0,-2,0.128497,2,0.2,0
1619591807245984000,0,-1,0.127871,1,0.2,0
1619591807254047000,0,-1,0.127569,1,0.2,0
1619591807294233000,0,0,0.127569,0,0.2,1
1619591807317860000,1,-1,0.284387,1.41421,0.133,1
1619591807342166000,1,-1,0.285442,1.41421,0.133,1
1619591807397959000,0,0,0.2865,0,0.133,0
1619591807446056000,-1,-1,0.2865,1.41421,0.133,0
1619591807453990000,-3,-1,0.28548,3.16228,0.133,0
1619591807461868000,-6,-1,0.283422,6.08276,0.133,0
1619591807469891000,-9,-2,0.278244,9.21954,0.133,0
1619591807477886000,-13,-1,0.27099,13.0384,0.133,0
1619591807486046000,-17,0,0.259579,17,0.133,0
1619591807494389000,-23,0,0.245008,23,0.133,0
1619591807502024000,-27,0,0.225235,27,0.133,0
1619591807510017000,-32,0,0.202346,32,0.133,0
1619591807517911000,-35,4,0.175304,35.2278,0.133,0
1619591807525916000,-36,6,0.14601,36.4966,0.133,0
1619591807533864000,-35,6,0.114597,35.5106,0.133,0
1619591807541881000,-32,6,0.0854689,32.5576,0.133,0
1619591807549901000,-29,5,0.0589217,29.4279,0.133,0
1619591807557925000,-25,3,0.0355984,25.1794,0.133,0
1619591807566058000,-20,2,0.0200139,20.0998,0.133,0
1619591807573855000,-15,1,0.0174721,15.0333,0.133,0
1619591807582162000,-9,0,0.0250537,9,0.133,0
1619591807590009000,-6,0,0.030646,6,0.133,0
1619591807598068000,-3,0,0.0350254,3,0.133,0
1619591807606547000,-1,1,0.0377542,1.41421,0.133,0
1619591807614076000,2,1,0.0382541,2.23607,0.133,0
1619591807622098000,4,1,0.0378837,4.12311,0.133,0
1619591807630049000,4,1,0.0352574,4.12311,0.133,0
1619591807638581000,4,1,0.0325528,4.12311,0.133,0
1619591807646421000,3,1,0.0309463,3.16228,0.133,0
1619591807653970000,1,0,0.0302906,1,0.133,0
1619591807662083000,1,0,0.0296203,1,0.133,0
1619591807669936000,1,0,0.028972,1,0.133,0
1619591807766017000,0,0,0.0283471,0,0.133,1
1619591807782106000,1,0,0.982602,1,0.2,1
1619591807797958000,1,0,0.983629,1,0.2,1
1619591807814203000,1,0,0.983629,1,0.2,1
1619591807846102000,0,0,0.984656,0,0.2,0
1619591807941950000,-2,1,0.984656,2.23607,0.2,0
1619591807950143000,-5,1,0.983803,5.09902,0.2,0
1619591807958518000,-10,2,0.979696,10.198,0.2,0
1619591807965884000,-15,2,0.970812,15.1327,0.2,0
1619591807974341000,-20,2,0.958866,20.0998,0.2,0
1619591807982064000,-25,1,0.942653,25.02,0.2,0
1619591807990036000,-34,1,0.921339,34.0147,0.2,0
1619591807998169000,-43,0,0.89392,43,0.2,0
1619591808006192000,-52,0,0.858174,52,0.2,0
1619591808013840000,-59,0,0.814344,59,0.2,0
1619591808021831000,-67,-7,0.765548,67.3647,0.2,0
1619591808029823000,-74,-13,0.708353,75.1332,0.2,0
1619591808037813000,-77,-15,0.645168,78.4474,0.2,0
1619591808045828000,-76,-16,0.57822,77.666,0.2,0
1619591808053833000,-75,-15,0.512297,76.4853,0.2,0
1619591808061833000,-74,-15,0.447668,75.505,0.2,0
1619591808069868000,-70,-15,0.384086,71.5891,0.2,0
1619591808077848000,-59,-13,0.323564,60.4152,0.2,0
1619591808085840000,-50,-11,0.272377,51.1957,0.2,0
1619591808093856000,-42,-7,0.22882,42.5793,0.2,0
1619591808101863000,-35,-4,0.192274,35.2278,0.2,0
1619591808110005000,-29,-2,0.163867,29.0689,0.2,0
1619591808117866000,-24,-1,0.140513,24.0208,0.2,0
1619591808125949000,-20,0,0.122387,20,0.2,0
1619591808133904000,-18,0,0.107189,18,0.2,0
1619591808141900000,-16,1,0.0953262,16.0312,0.2,0
1619591808149841000,-13,3,0.0857938,13.3417,0.2,0
1619591808157868000,-10,3,0.0795933,10.4403,0.2,0
1619591808165888000,-7,2,0.0763677,7.28011,0.2,0
1619591808174516000,-5,2,0.0749671,5.38516,0.2,0
1619591808182012000,-3,1,0.0749741,3.16228,0.2,0
1619591808190063000,-1,0,0.0741278,1,0.2,0
1619591808197872000,-1,0,0.073723,1,0.2,0
1619591808349901000,-1,0,0.0733309,1,0.2,0
1619591808357850000,-4,0,0.0729515,4,0.2,0
1619591808365852000,-7,0,0.0718918,7,0.2,0
1619591808373999000,-12,-1,0.0701432,12.0416,0.2,0
1619591808381833000,-14,-2,0.0684086,14.1421,0.2,0
1619591808390075000,-16,-3,0.066231,16.2788,0.2,0
1619591808398213000,-17,-4,0.066619,17.4642,0.2,0
1619591808406065000,-16,-3,0.0684092,16.2788,0.2,0
1619591808414399000,-14,-3,0.0742908,14.3178,0.2,0
1619591808422066000,-10,-2,0.0798249,10.198,0.2,0
1619591808430125000,-5,-1,0.086253,5.09902,0.2,0
1619591808438183000,-2,0,0.0889387,2,0.2,0
1619591808446150000,-1,0,0.0897817,1,0.2,0
1619591808453999000,-1,0,0.0906288,1,0.2,0
1619591808461861000,0,0,0.09148,0,0.2,1
1619591808534118000,0,0,0.57124,0,0.2,0
1619591808598078000,-1,1,0.57124,1.41421,0.2,0
1619591808606045000,2,3,0.57196,3.60555,0.2,0
1619591808614169000,3,5,0.569394,5.83095,0.2,0
1619591808622063000,7,9,0.566283,11.4018,0.2,0
1619591808630375000,9,11,0.558108,14.2127,0.2,0
1619591808638238000,14,14,0.548749,19.799,0.2,0
1619591808646395000,18,17,0.533947,24.7588,0.2,0
1619591808654226000,23,20,0.515578,30.4795,0.2,0
1619591808662256000,27,19,0.494002,33.0151,0.2,0
1619591808670200000,29,18,0.468653,34.1321,0.2,0
1619591808678094000,30,16,0.44186,34,0.2,0
1619591808686095000,29,14,0.415462,32.2025,0.2,0
1619591808694028000,28,13,0.38943,30.8707,0.2,0
1619591808702029000,28,11,0.364776,30.0832,0.2,0
1619591808710072000,27,11,0.340491,29.1548,0.2,0
1619591808718113000,29,12,0.317412,31.3847,0.2,0
1619591808726043000,30,12,0.293596,32.311,0.2,0
1619591808734105000,31,11,0.268128,32.8938,0.2,0
1619591808742104000,31,10,0.243103,32.573,0.2,0
1619591808750056000,31,8,0.217512,32.0156,0.2,0
1619591808758120000,29,6,0.193459,29.6142,0.2,0
1619591808766115000,26,6,0.171675,26.6833,0.2,0
1619591808774039000,24,3,0.151328,24.1868,0.2,0
1619591808782105000,21,2,0.134326,21.095,0.2,0
1619591808790054000,18,1,0.119555,18.0278,0.2,0
1619591808798197000,15,0,0.106263,15,0.2,0
1619591808806204000,14,-1,0.0961348,14.0357,0.2,0
1619591808814248000,11,-2,0.0866289,11.1803,0.2,0
1619591808822253000,9,-3,0.0785132,9.48683,0.2,0
1619591808830179000,6,-3,0.071307,6.7082,0.2,0
1619591808838203000,5,-3,0.0663778,5.83095,0.2,0
1619591808846151000,2,-3,0.0621827,3.60555,0.2,0
1619591808854190000,2,-3,0.0584326,3.60555,0.2,0
1619591808862079000,1,-4,0.056143,4.12311,0.2,0
1619591808870034000,0,-2,0.052227,2,0.2,0
1619591808877976000,0,-3,0.0514245,3,0.2,0
1619591808886217000,0,-3,0.0490706,3,0.2,0
1619591808893946000,-1,-4,0.0475508,4.12311,0.2,0
1619591808901945000,-1,-4,0.0461193,4.12311,0.2,0
1619591808910072000,-2,-4,0.0442431,4.47214,0.2,0
1619591808917945000,-2,-4,0.0432813,4.47214,0.2,0
1619591808925957000,-1,-4,0.043467,4.12311,0.2,0
1619591808933993000,-1,-4,0.0430207,4.12311,0.2,0
1619591808941956000,-1,-2,0.0414971,2.23607,0.2,0
1619591808949996000,-1,-1,0.0421684,1.41421,0.2,0
1619591808958203000,0,0,0.0428798,0,0.2,1
1619591809038694000,0,0,0.644259,0,0.1,0
1619591809102126000,1,1,0.644259,1.41421,0.1,0
1619591809110381000,3,2,0.644204,3.60555,0.1,0
1619591809118276000,4,3,0.643392,5,0.1,0
1619591809126400000,8,2,0.643262,8.24621,0.1,0
1619591809134391000,11,1,0.638718,11.0454,0.1,0
1619591809142210000,15,0,0.632744,15,0.1,0
1619591809150133000,22,-5,0.62392,22.561,0.1,0
1619591809158010000,26,-8,0.607896,27.2029,0.1,0
1619591809166056000,28,-14,0.588415,31.305,0.1,0
1619591809174042000,30,-16,0.563107,34,0.1,0
1619591809182071000,28,-19,0.535824,33.8378,0.1,0
1619591809190037000,28,-21,0.508474,35,0.1,0
1619591809198063000,28,-21,0.480288,35,0.1,0
1619591809206195000,26,-20,0.450739,32.8024,0.1,0
1619591809214234000,26,-20,0.42423,32.8024,0.1,0
1619591809222183000,25,-20,0.397249,32.0156,0.1,0
1619591809230252000,25,-20,0.370786,32.0156,0.1,0
1619591809238238000,24,-20,0.345331,31.241,0.1,0
1619591809246322000,24,-20,0.320076,31.241,0.1,0
1619591809254221000,24,-20,0.294171,31.241,0.1,0
1619591809262314000,23,-21,0.269961,31.1448,0.1,0
1619591809270210000,22,-21,0.245154,30.4138,0.1,0
1619591809278339000,22,-19,0.221175,29.0689,0.1,0
1619591809286112000,20,-17,0.198625,26.2488,0.1,0
1619591809293989000,17,-14,0.180363,22.0227,0.1,0
1619591809302095000,15,-12,0.164387,19.2094,0.1,0
1619591809310097000,11,-11,0.151585,15.5563,0.1,0
1619591809318066000,8,-9,0.140899,12.0416,0.1,0
1619591809326073000,5,-7,0.132908,8.60233,0.1,0
1619591809334024000,3,-6,0.126409,6.7082,0.1,0
1619591809342157000,1,-5,0.121121,5.09902,0.1,0
1619591809350284000,0,-4,0.116926,4,0.1,0
1619591809358205000,0,-5,0.113802,5,0.1,0
1619591809366248000,0,-5,0.109637,5,0.1,0
1619591809374171000,1,-6,0.105471,6.08276,0.1,0
1619591809382329000,0,-3,0.10024,3,0.1,0
1619591809390221000,0,-4,0.0981572,4,0.1,0
1619591809398165000,0,-4,0.0939914,4,0.1,0
1619591809406119000,0,-4,0.090867,4,0.1,0
1619591809414313000,-1,-5,0.0877428,5.09902,0.1,0
1619591809422524000,-1,-4,0.0836072,4.12311,0.1,0
1619591809430115000,-1,-5,0.0794884,5.09902,0.1,0
1619591809438220000,0,-4,0.0753894,4,0.1,0
1619591809446521000,-2,-7,0.0722717,7.28011,0.1,0
1619591809454153000,-2,-7,0.0661254,7.28011,0.1,0
1619591809462248000,-3,-8,0.0611831,8.544,0.1,0
1619591809470239000,-3,-8,0.0543184,8.544,0.1,0
1619591809478081000,-4,-7,0.0489528,8.06226,0.1,0
1619591809486067000,-4,-7,0.0440446,8.06226,0.1,0
1619591809494027000,-4,-5,0.0397634,6.40312,0.1,0
1619591809502084000,-4,-4,0.0386118,5.65685,0.1,0
1619591809510105000,-4,-3,0.0383243,5,0.1,0
1619591809518041000,-3,-2,0.0385447,3.60555,0.1,0
1619591809526057000,-3,-2,0.0404199,3.60555,0.1,0
1619591809534243000,-3,-2,0.0410381,3.60555,0.1,0
1619591809542049000,-2,-1,0.0423374,2.23607,0.1,0
1619591809550485000,-1,-1,0.0437223,1.41421,0.1,0
1619591809566400000,0,0,0.0442306,0,0.1,1
1619591809646448000,0,0,1.61987,0,0.166,0
1619591809694318000,-1,1,1.61987,1.41421,0.166,0
1619591809702125000,0,2,1.61846,2,0.166,0
1619591809710016000,1,8,1.61754,8.06226,0.166,0
1619591809718105000,2,11,1.61155,11.1803,0.166,0
1619591809726099000,1,13,1.60422,13.0384,0.166,0
1619591809734142000,-2,16,1.5955,16.1245,0.166,0
1619591809742347000,-6,18,1.58166,18.9737,0.166,0
1619591809750313000,-10,20,1.56635,22.3607,0.166,0
1619591809758294000,-15,23,1.5468,27.4591,0.166,0
1619591809766135000,-20,26,1.52437,32.8024,0.166,0
1619591809774307000,-26,29,1.49673,38.9487,0.166,0
1619591809782211000,-31,31,1.4644,43.8406,0.166,0
1619591809790074000,-36,33,1.42927,48.8365,0.166,0
1619591809798251000,-40,37,1.39049,54.4885,0.166,0
1619591809806283000,-42,41,1.34628,58.6941,0.166,0
1619591809814207000,-43,42,1.29995,60.1082,0.166,0
1619591809822259000,-46,43,1.25247,62.9682,0.166,0
1619591809830252000,-50,46,1.20307,67.9412,0.166,0
1619591809838098000,-51,52,1.14997,72.8354,0.166,0
1619591809845862000,-47,55,1.09352,72.3464,0.166,0
1619591809854285000,-43,57,1.03536,71.4003,0.166,0
1619591809862716000,-42,58,0.977048,71.6101,0.166,0
1619591809870263000,-39,54,0.919412,66.6108,0.166,0
1619591809878229000,-35,49,0.865748,60.2163,0.166,0
1619591809886307000,-28,47,0.81762,54.7083,0.166,0
1619591809894216000,-25,45,0.773161,51.4782,0.166,0
1619591809902126000,-21,41,0.730432,46.0652,0.166,0
1619591809910196000,-18,38,0.692894,42.0476,0.166,0
1619591809918116000,-15,38,0.658187,40.8534,0.166,0
1619591809926568000,-11,37,0.623774,38.6005,0.166,0
1619591809934057000,-9,35,0.590253,36.1386,0.166,0
1619591809942210000,-7,33,0.560218,33.7343,0.166,0
1619591809950047000,-4,29,0.531413,29.2746,0.166,0
1619591809958008000,0,25,0.506291,25,0.166,0
1619591809966013000,2,23,0.485899,23.0868,0.166,0
1619591809973936000,6,19,0.467021,19.9249,0.166,0
1619591809982055000,8,16,0.453023,17.8885,0.166,0
1619591809990211000,9,14,0.441479,16.6433,0.166,0
1619591809998047000,10,12,0.431437,15.6205,0.166,0
1619591810005975000,9,11,0.424277,14.2127,0.166,0
1619591810013999000,7,11,0.417747,13.0384,0.166,0
1619591810022272000,5,10,0.411087,11.1803,0.166,0
1619591810030075000,2,10,0.404823,10.198,0.166,0
1619591810038406000,-1,10,0.397485,10.0499,0.166,0
1619591810046455000,-3,11,0.389785,11.4018,0.166,0
1619591810054259000,-6,12,0.379931,13.4164,0.166,0
1619591810062411000,-7,12,0.36831,13.8924,0.166,0
1619591810070055000,-9,10,0.356293,13.4536,0.166,0
1619591810078881000,-10,10,0.345825,14.1421,0.166,0
1619591810086276000,-11,8,0.335022,13.6015,0.166,0
1619591810094082000,-11,9,0.325886,14.2127,0.166,0
1619591810102252000,-11,9,0.314915,14.2127,0.166,0
1619591810110034000,-11,8,0.305058,13.6015,0.166,0
1619591810118461000,-10,7,0.29535,12.2066,0.166,0
1619591810126695000,-10,7,0.288087,12.2066,0.166,0
1619591810134628000,-7,7,0.279969,9.89949,0.166,0
1619591810142448000,-7,6,0.272457,9.21954,0.166,0
1619591810150133000,-6,7,0.266047,9.21954,0.166,0
1619591810158086000,-6,7,0.259927,9.21954,0.166,0
1619591810165915000,-6,8,0.253026,10,0.166,0
1619591810174108000,-6,8,0.244965,10,0.166,0
